TIME,CH1,CH2,CH3,CH4
-9.66E-06,0.05,0.1,0.1,0.1
-9.66E-06,0.07,-0.1,0.1,0.3
-9.66E-06,0.05,0.1,0.1,0.1
-9.66E-06,0.07,0.1,0.1,0.3
-9.66E-06,0.05,0.1,0.1,0.1
-9.65E-06,0.07,0.1,0.1,0.1
-9.65E-06,0.05,0.1,0.3,0.1
-9.65E-06,0.07,0.1,0.1,0.1
-9.65E-06,0.07,0.1,0.1,0.1
-9.65E-06,0.07,0.1,0.1,0.3
-9.65E-06,0.07,-0.1,0.3,0.1
-9.65E-06,0.07,-0.1,0.1,0.3
-9.65E-06,0.05,0.1,0.3,0.1
-9.65E-06,0.07,0.1,0.1,0.3
-9.65E-06,0.05,0.1,0.3,0.1
-9.64E-06,0.05,0.1,0.1,0.3
-9.64E-06,0.03,0.1,0.1,0.1
-9.64E-06,0.05,0.1,0.1,0.1
-9.64E-06,0.05,0.1,0.3,0.1
-9.64E-06,0.07,-0.1,0.1,0.1
-9.64E-06,0.05,0.1,0.3,0.1
-9.64E-06,0.07,-0.1,0.1,0.1
-9.64E-06,0.05,0.1,0.1,0.1
-9.64E-06,0.05,0.1,0.1,0.1
-9.64E-06,0.05,0.1,0.3,0.1
-9.63E-06,0.05,-0.1,0.1,0.1
-9.63E-06,0.05,0.1,0.3,0.1
-9.63E-06,0.05,0.1,0.1,0.3
-9.63E-06,0.05,0.1,0.3,0.1
-9.63E-06,0.07,0.1,0.1,0.1
-9.63E-06,0.07,0.1,0.3,0.1
-9.63E-06,0.07,0.1,0.1,0.1
-9.63E-06,0.07,0.1,0.3,0.1
-9.63E-06,0.07,0.1,0.1,0.1
-9.63E-06,0.07,0.1,0.1,0.1
-9.62E-06,0.07,-0.1,0.1,0.1
-9.62E-06,0.07,-0.1,0.3,0.1
-9.62E-06,0.09,-0.1,0.1,0.1
-9.62E-06,0.07,0.1,0.1,0.3
-9.62E-06,0.09,0.1,0.1,0.3
-9.62E-06,0.05,0.1,0.3,0.1
-9.62E-06,0.07,0.1,0.3,0.1
-9.62E-06,0.05,0.1,0.3,0.1
-9.62E-06,0.05,-0.1,0.1,0.1
-9.62E-06,0.05,-0.1,0.3,0.1
-9.61E-06,0.05,-0.1,0.1,0.1
-9.61E-06,0.07,0.1,0.3,0.1
-9.61E-06,0.09,-0.1,0.1,0.3
-9.61E-06,0.07,0.1,0.3,0.1
-9.61E-06,0.07,-0.1,0.1,0.1
-9.61E-06,0.07,0.1,0.1,0.1
-9.61E-06,0.07,0.1,0.1,0.3
-9.61E-06,0.07,0.1,0.3,0.1
-9.61E-06,0.07,-0.1,0.1,0.1
-9.61E-06,0.07,0.1,0.3,0.1
-9.60E-06,0.07,0.1,0.1,0.1
-9.60E-06,0.05,0.1,0.1,0.1
-9.60E-06,0.05,-0.1,0.1,0.1
-9.60E-06,0.05,0.1,0.1,0.1
-9.60E-06,0.07,0.1,0.1,0.1
-9.60E-06,0.07,0.1,0.3,0.1
-9.60E-06,0.07,0.1,0.1,0.3
-9.60E-06,0.07,-0.1,0.3,0.1
-9.60E-06,0.07,0.1,0.1,0.1
-9.60E-06,0.07,0.1,0.3,0.1
-9.59E-06,0.07,-0.1,0.1,0.1
-9.59E-06,0.07,0.1,0.3,0.1
-9.59E-06,0.07,-0.1,0.1,0.3
-9.59E-06,0.05,0.1,0.1,0.1
-9.59E-06,0.05,-0.1,0.1,0.1
-9.59E-06,0.03,-0.1,0.3,0.1
-9.59E-06,0.05,-0.1,0.1,0.1
-9.59E-06,0.05,-0.1,0.3,0.1
-9.59E-06,0.05,-0.1,0.1,0.3
-9.59E-06,0.05,0.1,0.3,0.1
-9.58E-06,0.07,0.1,0.1,0.1
-9.58E-06,0.05,0.1,0.3,0.1
-9.58E-06,0.07,-0.1,0.1,0.1
-9.58E-06,0.05,0.1,0.1,0.1
-9.58E-06,0.05,-0.1,0.1,0.1
-9.58E-06,0.05,0.1,0.3,0.1
-9.58E-06,0.07,-0.1,0.1,0.3
-9.58E-06,0.05,0.1,0.1,0.1
-9.58E-06,0.07,-0.1,0.1,0.3
-9.58E-06,0.05,0.1,0.1,0.1
-9.57E-06,0.07,-0.1,0.1,0.3
-9.57E-06,0.05,0.1,0.3,0.1
-9.57E-06,0.05,0.1,0.1,0.1
-9.57E-06,0.05,0.1,0.3,0.1
-9.57E-06,0.05,0.1,0.1,0.1
-9.57E-06,0.05,-0.1,0.1,0.1
-9.57E-06,0.05,-0.1,0.1,0.1
-9.57E-06,0.03,0.1,0.3,0.1
-9.57E-06,0.05,0.1,0.1,0.1
-9.57E-06,0.05,0.1,0.3,0.1
-9.56E-06,0.07,0.1,0.1,0.1
-9.56E-06,0.05,0.1,0.3,0.1
-9.56E-06,0.05,-0.1,0.1,0.1
-9.56E-06,0.05,0.1,0.1,0.3
-9.56E-06,0.05,-0.1,0.1,0.1
-9.56E-06,0.05,-0.1,0.1,0.1
-9.56E-06,0.07,-0.1,0.1,0.3
-9.56E-06,0.05,0.1,0.1,0.1
-9.56E-06,0.05,-0.1,0.1,0.3
-9.56E-06,0.05,-0.1,0.3,0.1
-9.55E-06,0.07,-0.1,0.1,0.3
-9.55E-06,0.05,-0.1,0.3,0.1
-9.55E-06,0.07,-0.1,0.1,0.3
-9.55E-06,0.05,0.1,0.1,0.1
-9.55E-06,0.05,-0.1,0.1,0.1
-9.55E-06,0.05,0.1,0.3,0.1
-9.55E-06,0.07,-0.1,0.1,0.1
-9.55E-06,0.05,0.1,0.1,0.1
-9.55E-06,0.05,-0.1,0.1,0.1
-9.55E-06,0.05,0.1,0.3,0.1
-9.54E-06,0.07,0.1,0.1,0.1
-9.54E-06,0.05,0.1,0.1,0.1
-9.54E-06,0.05,0.1,0.1,0.1
-9.54E-06,0.05,0.1,0.3,0.1
-9.54E-06,0.05,-0.1,0.1,0.3
-9.54E-06,0.05,0.1,0.3,0.1
-9.54E-06,0.07,-0.1,0.1,0.3
-9.54E-06,0.05,0.1,0.3,0.1
-9.54E-06,0.07,0.1,0.1,0.3
-9.54E-06,0.05,-0.1,0.3,0.1
-9.53E-06,0.07,-0.1,0.1,0.3
-9.53E-06,0.05,-0.1,0.3,0.1
-9.53E-06,0.07,-0.1,0.1,0.3
-9.53E-06,0.07,0.1,0.3,0.1
-9.53E-06,0.07,-0.1,0.1,0.3
-9.53E-06,0.05,0.1,0.3,0.1
-9.53E-06,0.05,-0.1,0.1,0.1
-9.53E-06,0.05,0.1,0.3,0.1
-9.53E-06,0.07,-0.1,0.1,0.3
-9.53E-06,0.05,0.1,0.3,0.1
-9.52E-06,0.05,-0.1,0.1,0.1
-9.52E-06,0.03,0.1,0.3,0.1
-9.52E-06,0.05,0.1,0.1,0.1
-9.52E-06,0.05,0.1,0.3,0.1
-9.52E-06,0.05,0.1,0.1,0.1
-9.52E-06,0.05,0.1,0.1,0.1
-9.52E-06,0.05,-0.1,0.1,0.1
-9.52E-06,0.05,0.1,0.1,0.1
-9.52E-06,0.05,-0.1,0.1,0.1
-9.52E-06,0.05,0.1,0.3,0.1
-9.51E-06,0.07,-0.1,0.1,0.1
-9.51E-06,0.07,-0.1,0.1,0.1
-9.51E-06,0.07,-0.1,0.1,0.1
-9.51E-06,0.05,0.1,0.1,0.1
-9.51E-06,0.07,-0.1,0.1,0.1
-9.51E-06,0.05,0.1,0.1,0.1
-9.51E-06,0.07,-0.1,0.1,0.1
-9.51E-06,0.05,0.1,0.3,0.1
-9.51E-06,0.05,-0.1,0.1,0.1
-9.51E-06,0.05,-0.1,0.3,0.1
-9.50E-06,0.07,-0.1,0.1,0.1
-9.50E-06,0.05,-0.1,0.3,0.1
-9.50E-06,0.07,-0.1,0.1,0.1
-9.50E-06,0.05,-0.1,0.3,0.1
-9.50E-06,0.07,-0.1,0.1,0.3
-9.50E-06,0.05,0.1,0.1,0.1
-9.50E-06,0.07,0.1,0.1,0.1
-9.50E-06,0.05,0.1,0.3,0.1
-9.50E-06,0.07,0.1,0.1,0.1
-9.50E-06,0.05,0.1,0.3,0.1
-9.49E-06,0.07,0.1,0.1,0.1
-9.49E-06,0.05,-0.1,0.1,0.1
-9.49E-06,0.07,-0.1,0.1,0.1
-9.49E-06,0.05,0.1,0.1,0.1
-9.49E-06,0.07,-0.1,0.1,0.1
-9.49E-06,0.03,0.1,0.1,0.1
-9.49E-06,0.05,-0.1,0.1,0.1
-9.49E-06,0.05,0.1,0.1,0.1
-9.49E-06,0.07,-0.1,0.1,0.1
-9.49E-06,0.07,0.1,0.3,0.1
-9.48E-06,0.07,-0.1,0.1,0.3
-9.48E-06,0.05,-0.1,0.3,0.1
-9.48E-06,0.05,-0.1,0.1,0.3
-9.48E-06,0.05,-0.1,0.3,0.1
-9.48E-06,0.05,-0.1,0.1,0.3
-9.48E-06,0.05,-0.1,0.1,0.1
-9.48E-06,0.05,0.1,0.1,0.3
-9.48E-06,0.05,0.1,0.3,0.1
-9.48E-06,0.05,0.1,0.1,0.1
-9.48E-06,0.05,0.1,0.3,0.1
-9.47E-06,0.05,0.1,0.1,0.3
-9.47E-06,0.05,0.1,0.1,0.1
-9.47E-06,0.05,0.1,0.1,0.3
-9.47E-06,0.03,0.1,0.1,0.1
-9.47E-06,0.05,0.1,0.1,0.1
-9.47E-06,0.05,0.1,0.3,0.1
-9.47E-06,0.05,0.1,0.1,0.1
-9.47E-06,0.05,-0.1,0.3,0.1
-9.47E-06,0.05,0.1,0.1,0.1
-9.47E-06,0.05,0.1,0.3,0.1
-9.46E-06,0.05,0.1,0.1,0.1
-9.46E-06,0.05,0.1,0.3,0.1
-9.46E-06,0.05,0.1,0.1,0.3
-9.46E-06,0.05,0.1,0.3,0.1
-9.46E-06,0.05,0.1,0.1,0.3
-9.46E-06,0.05,0.1,0.3,0.1
-9.46E-06,0.05,-0.1,0.1,0.3
-9.46E-06,0.03,0.1,0.3,0.1
-9.46E-06,0.05,0.1,0.1,0.1
-9.46E-06,0.05,0.1,0.3,0.1
-9.45E-06,0.05,-0.1,0.1,0.1
-9.45E-06,0.05,0.1,0.3,0.1
-9.45E-06,0.07,-0.1,0.1,0.1
-9.45E-06,0.05,0.1,0.1,0.1
-9.45E-06,0.07,-0.1,0.1,0.1
-9.45E-06,0.05,0.1,0.3,0.1
-9.45E-06,0.05,-0.1,0.1,0.3
-9.45E-06,0.05,0.1,0.3,0.1
-9.45E-06,0.05,0.1,0.1,0.1
-9.45E-06,0.05,0.1,0.3,0.1
-9.44E-06,0.07,-0.1,0.1,0.1
-9.44E-06,0.03,-0.1,0.1,0.1
-9.44E-06,0.05,-0.1,0.1,0.3
-9.44E-06,0.05,0.1,0.3,0.1
-9.44E-06,0.05,-0.1,0.1,0.1
-9.44E-06,0.05,-0.1,0.3,0.1
-9.44E-06,0.05,-0.1,0.1,0.1
-9.44E-06,0.05,-0.1,0.3,0.1
-9.44E-06,0.07,-0.1,0.1,0.1
-9.44E-06,0.07,-0.1,0.3,0.1
-9.43E-06,0.07,-0.1,0.1,0.1
-9.43E-06,0.05,0.1,0.1,0.1
-9.43E-06,0.05,-0.1,0.1,0.1
-9.43E-06,0.07,0.1,0.1,0.1
-9.43E-06,0.07,-0.1,0.1,0.1
-9.43E-06,0.05,-0.1,0.3,0.1
-9.43E-06,0.05,-0.1,0.1,0.1
-9.43E-06,0.05,0.1,0.3,0.1
-9.43E-06,0.05,-0.1,0.1,0.1
-9.43E-06,0.05,0.1,0.1,0.1
-9.42E-06,0.05,-0.1,0.1,0.1
-9.42E-06,0.05,0.1,0.1,0.1
-9.42E-06,0.07,-0.1,0.1,0.1
-9.42E-06,0.07,0.1,0.3,0.1
-9.42E-06,0.07,-0.1,0.1,0.1
-9.42E-06,0.05,0.1,0.1,0.1
-9.42E-06,0.05,-0.1,0.1,0.1
-9.42E-06,0.05,0.1,0.3,0.1
-9.42E-06,0.07,-0.1,0.1,0.1
-9.42E-06,0.05,0.1,0.3,0.1
-9.41E-06,0.07,0.1,0.1,0.1
-9.41E-06,0.05,0.1,0.3,0.1
-9.41E-06,0.07,0.1,0.1,0.3
-9.41E-06,0.05,0.1,0.1,0.1
-9.41E-06,0.07,0.1,0.1,0.1
-9.41E-06,0.05,-0.1,0.1,0.1
-9.41E-06,0.07,-0.1,0.1,0.1
-9.41E-06,0.07,0.1,0.1,0.1
-9.41E-06,0.07,-0.1,0.1,0.1
-9.41E-06,0.07,-0.1,0.1,0.1
-9.40E-06,0.07,-0.1,0.1,0.1
-9.40E-06,0.05,-0.1,0.1,0.1
-9.40E-06,0.07,0.1,0.1,0.1
-9.40E-06,0.05,-0.1,0.1,0.1
-9.40E-06,0.05,0.1,0.1,0.3
-9.40E-06,0.05,0.1,0.1,0.1
-9.40E-06,0.07,-0.1,0.1,0.1
-9.40E-06,0.05,-0.1,0.1,0.1
-9.40E-06,0.07,-0.1,0.1,0.1
-9.40E-06,0.05,-0.1,0.3,0.1
-9.39E-06,0.05,-0.1,0.1,0.3
-9.39E-06,0.05,0.1,0.3,0.1
-9.39E-06,0.05,-0.1,0.1,0.3
-9.39E-06,0.05,0.1,0.1,0.1
-9.39E-06,0.07,-0.1,0.1,0.1
-9.39E-06,0.05,0.1,0.3,0.1
-9.39E-06,0.07,-0.1,0.1,0.1
-9.39E-06,0.05,-0.1,0.1,0.1
-9.39E-06,0.07,0.1,0.1,0.1
-9.39E-06,0.05,-0.1,0.1,0.1
-9.38E-06,0.07,0.1,0.1,0.1
-9.38E-06,0.05,0.1,0.3,0.1
-9.38E-06,0.07,0.1,0.1,0.1
-9.38E-06,0.05,-0.1,0.3,0.1
-9.38E-06,0.05,-0.1,0.1,0.1
-9.38E-06,0.05,-0.1,0.1,0.1
-9.38E-06,0.05,-0.1,0.1,0.1
-9.38E-06,0.05,0.1,0.3,0.1
-9.38E-06,0.05,0.1,0.1,0.1
-9.38E-06,0.03,0.1,0.3,0.1
-9.37E-06,0.05,-0.1,0.1,0.3
-9.37E-06,0.03,-0.1,0.3,0.1
-9.37E-06,0.05,-0.1,0.1,0.1
-9.37E-06,0.05,-0.1,0.3,0.1
-9.37E-06,0.07,-0.1,0.1,0.1
-9.37E-06,0.05,0.1,0.3,0.1
-9.37E-06,0.07,-0.1,0.1,0.3
-9.37E-06,0.07,0.1,0.3,0.1
-9.37E-06,0.07,-0.1,0.1,0.3
-9.37E-06,0.05,0.1,0.3,0.1
-9.36E-06,0.07,-0.1,0.1,0.1
-9.36E-06,0.05,0.1,0.3,0.1
-9.36E-06,0.07,-0.1,0.1,0.3
-9.36E-06,0.05,0.1,0.3,0.1
-9.36E-06,0.05,-0.1,0.1,0.1
-9.36E-06,0.03,-0.1,0.1,0.1
-9.36E-06,0.03,-0.1,0.1,0.1
-9.36E-06,0.03,0.1,0.3,0.1
-9.36E-06,0.05,0.1,0.1,0.3
-9.36E-06,0.05,0.1,0.3,0.1
-9.35E-06,0.07,0.1,0.1,0.3
-9.35E-06,0.05,0.1,0.1,0.1
-9.35E-06,0.07,0.1,0.1,0.1
-9.35E-06,0.05,0.1,0.1,0.1
-9.35E-06,0.07,-0.1,0.1,0.1
-9.35E-06,0.07,-0.1,0.1,0.1
-9.35E-06,0.07,-0.1,0.1,0.1
-9.35E-06,0.05,0.1,0.1,0.1
-9.35E-06,0.07,-0.1,0.1,0.1
-9.35E-06,0.05,0.1,0.1,0.1
-9.34E-06,0.07,-0.1,0.1,0.1
-9.34E-06,0.05,0.1,0.1,0.1
-9.34E-06,0.07,-0.1,0.1,0.1
-9.34E-06,0.05,0.1,0.3,0.1
-9.34E-06,0.07,0.1,0.1,0.1
-9.34E-06,0.07,0.1,0.1,0.1
-9.34E-06,0.07,-0.1,0.1,0.1
-9.34E-06,0.05,0.1,0.3,0.1
-9.34E-06,0.05,-0.1,0.1,0.1
-9.34E-06,0.03,0.1,0.3,0.1
-9.33E-06,0.03,-0.1,0.1,0.1
-9.33E-06,0.03,-0.1,0.1,0.1
-9.33E-06,0.05,-0.1,0.1,0.1
-9.33E-06,0.05,0.1,0.1,0.1
-9.33E-06,0.05,0.1,0.1,0.1
-9.33E-06,0.05,0.1,0.3,0.1
-9.33E-06,0.05,0.1,0.1,0.1
-9.33E-06,0.05,-0.1,0.1,0.1
-9.33E-06,0.05,-0.1,0.1,0.1
-9.33E-06,0.05,0.1,0.1,0.1
-9.32E-06,0.07,-0.1,0.1,0.3
-9.32E-06,0.05,0.1,0.1,0.1
-9.32E-06,0.07,-0.1,0.1,0.1
-9.32E-06,0.05,0.1,0.3,0.1
-9.32E-06,0.05,0.1,0.1,0.1
-9.32E-06,0.05,0.1,0.3,0.3
-9.32E-06,0.07,0.1,0.1,0.3
-9.32E-06,0.05,0.1,0.3,0.1
-9.32E-06,0.07,0.1,0.1,0.3
-9.32E-06,0.05,-0.1,0.1,0.1
-9.31E-06,0.07,-0.1,0.1,0.1
-9.31E-06,0.05,-0.1,0.1,0.1
-9.31E-06,0.07,-0.1,0.1,0.1
-9.31E-06,0.05,-0.1,0.3,0.1
-9.31E-06,0.05,-0.1,0.1,0.1
-9.31E-06,0.05,0.1,0.1,0.1
-9.31E-06,0.07,-0.1,0.1,0.1
-9.31E-06,0.05,0.1,0.3,0.1
-9.31E-06,0.05,-0.1,0.1,0.3
-9.31E-06,0.05,0.1,0.3,0.1
-9.30E-06,0.05,-0.1,0.1,0.3
-9.30E-06,0.05,-0.1,0.3,0.1
-9.30E-06,0.05,-0.1,0.1,0.3
-9.30E-06,0.05,0.1,0.1,0.1
-9.30E-06,0.05,0.1,0.3,0.1
-9.30E-06,0.05,0.1,0.3,0.1
-9.30E-06,0.07,0.1,0.1,0.1
-9.30E-06,0.07,-0.1,0.1,0.1
-9.30E-06,0.07,-0.1,0.1,0.1
-9.30E-06,0.07,-0.1,0.1,0.1
-9.29E-06,0.07,-0.1,0.1,0.1
-9.29E-06,0.07,-0.1,0.3,0.1
-9.29E-06,0.07,0.1,0.1,0.1
-9.29E-06,0.03,-0.1,0.1,0.1
-9.29E-06,0.05,0.1,0.1,0.1
-9.29E-06,0.05,0.1,0.3,0.1
-9.29E-06,0.05,0.1,-0.1,0.1
-9.29E-06,0.05,0.1,0.1,0.1
-9.29E-06,0.07,0.1,-0.1,0.3
-9.29E-06,0.07,0.1,0.3,0.1
-9.28E-06,0.07,0.1,-0.1,0.3
-9.28E-06,0.05,-0.1,0.1,0.1
-9.28E-06,0.07,0.1,-0.1,0.1
-9.28E-06,0.05,0.1,0.1,0.1
-9.28E-06,0.05,0.1,0.1,0.1
-9.28E-06,0.05,0.1,0.3,0.1
-9.28E-06,0.07,-0.1,0.1,0.1
-9.28E-06,0.05,-0.1,0.1,0.1
-9.28E-06,0.07,-0.1,0.1,0.1
-9.28E-06,0.05,-0.1,0.1,0.1
-9.27E-06,0.07,-0.1,0.1,0.1
-9.27E-06,0.05,-0.1,0.1,0.1
-9.27E-06,0.05,-0.1,0.1,0.1
-9.27E-06,0.05,0.1,0.1,0.1
-9.27E-06,0.05,-0.1,0.1,0.1
-9.27E-06,0.05,0.1,0.3,0.1
-9.27E-06,0.05,-0.1,0.1,0.1
-9.27E-06,0.05,-0.1,0.3,0.1
-9.27E-06,0.05,-0.1,0.1,0.1
-9.27E-06,0.05,-0.1,0.3,0.1
-9.26E-06,0.05,0.1,0.1,0.1
-9.26E-06,0.05,0.1,0.1,0.1
-9.26E-06,0.05,0.1,0.1,0.3
-9.26E-06,0.05,0.1,0.1,0.1
-9.26E-06,0.05,-0.1,0.1,0.1
-9.26E-06,0.05,-0.1,0.1,0.1
-9.26E-06,0.05,-0.1,0.1,0.1
-9.26E-06,0.05,0.1,0.1,0.1
-9.26E-06,0.05,-0.1,0.1,0.3
-9.26E-06,0.05,-0.1,0.1,0.1
-9.25E-06,0.07,-0.1,0.1,0.1
-9.25E-06,0.05,-0.1,0.3,0.1
-9.25E-06,0.07,-0.1,0.1,0.1
-9.25E-06,0.05,-0.1,0.1,0.1
-9.25E-06,0.07,-0.1,0.1,0.3
-9.25E-06,0.05,0.1,0.3,0.1
-9.25E-06,0.07,-0.1,0.1,0.1
-9.25E-06,0.05,0.1,0.1,0.1
-9.25E-06,0.07,0.1,0.1,0.3
-9.25E-06,0.05,0.1,0.1,0.1
-9.24E-06,0.05,-0.1,0.1,0.1
-9.24E-06,0.05,0.1,0.1,0.1
-9.24E-06,0.07,-0.1,-0.1,0.3
-9.24E-06,0.07,0.1,0.1,0.1
-9.24E-06,0.07,-0.1,0.1,0.1
-9.24E-06,0.07,0.1,0.3,0.1
-9.24E-06,0.07,-0.1,0.1,0.1
-9.24E-06,0.05,0.1,0.3,0.1
-9.24E-06,0.05,-0.1,0.1,0.1
-9.24E-06,0.05,0.1,0.1,0.1
-9.23E-06,0.05,-0.1,0.1,0.1
-9.23E-06,0.05,0.1,0.1,0.1
-9.23E-06,0.07,0.1,0.1,0.3
-9.23E-06,0.05,0.1,0.1,0.1
-9.23E-06,0.05,0.1,0.1,0.3
-9.23E-06,0.05,0.1,0.1,0.1
-9.23E-06,0.07,-0.1,0.1,0.1
-9.23E-06,0.05,0.1,0.1,0.1
-9.23E-06,0.07,-0.1,0.1,0.3
-9.23E-06,0.05,0.1,0.1,0.1
-9.22E-06,0.07,0.1,0.1,0.3
-9.22E-06,0.07,-0.1,0.1,0.1
-9.22E-06,0.07,-0.1,0.1,0.1
-9.22E-06,0.07,0.1,0.1,0.1
-9.22E-06,0.07,-0.1,0.1,0.1
-9.22E-06,0.05,0.1,0.1,0.1
-9.22E-06,0.07,-0.1,0.1,0.1
-9.22E-06,0.05,0.1,0.1,0.1
-9.22E-06,0.07,0.1,0.1,0.3
-9.22E-06,0.05,-0.1,0.1,0.1
-9.21E-06,0.05,-0.1,0.1,0.1
-9.21E-06,0.05,-0.1,0.3,0.1
-9.21E-06,0.05,-0.1,0.1,0.3
-9.21E-06,0.07,0.1,0.1,0.1
-9.21E-06,0.07,-0.1,0.1,0.3
-9.21E-06,0.07,0.1,0.3,0.1
-9.21E-06,0.07,0.1,0.1,0.1
-9.21E-06,0.05,0.1,0.1,0.1
-9.21E-06,0.07,0.1,0.1,0.1
-9.21E-06,0.05,0.1,0.1,0.1
-9.20E-06,0.07,0.1,0.1,0.1
-9.20E-06,0.07,0.1,0.1,0.1
-9.20E-06,0.07,-0.1,0.1,0.3
-9.20E-06,0.07,-0.1,0.1,0.1
-9.20E-06,0.07,0.1,0.1,0.1
-9.20E-06,0.05,-0.1,0.1,0.1
-9.20E-06,0.05,0.1,0.1,0.1
-9.20E-06,0.05,0.1,0.1,0.1
-9.20E-06,0.07,0.1,0.1,0.1
-9.20E-06,0.05,-0.1,0.1,0.1
-9.19E-06,0.05,-0.1,0.1,0.1
-9.19E-06,0.07,0.1,0.1,0.1
-9.19E-06,0.07,-0.1,0.1,0.1
-9.19E-06,0.07,0.1,0.1,0.1
-9.19E-06,0.07,-0.1,0.1,0.1
-9.19E-06,0.05,0.1,0.3,0.1
-9.19E-06,0.07,-0.1,0.1,0.1
-9.19E-06,0.05,0.1,0.1,0.1
-9.19E-06,0.07,-0.1,0.1,0.1
-9.19E-06,0.07,-0.1,0.3,0.1
-9.18E-06,0.07,-0.1,0.1,0.1
-9.18E-06,0.05,-0.1,0.3,0.1
-9.18E-06,0.07,0.1,-0.1,0.1
-9.18E-06,0.05,0.1,0.1,0.1
-9.18E-06,0.07,-0.1,0.1,0.1
-9.18E-06,0.05,0.1,0.1,0.1
-9.18E-06,0.05,-0.1,0.1,0.1
-9.18E-06,0.05,0.1,0.1,0.1
-9.18E-06,0.07,-0.1,0.1,0.1
-9.18E-06,0.03,0.1,0.1,0.1
-9.17E-06,0.07,0.1,0.1,0.1
-9.17E-06,0.07,0.1,0.3,0.1
-9.17E-06,0.07,0.1,0.1,0.3
-9.17E-06,0.07,-0.1,0.3,0.1
-9.17E-06,0.07,-0.1,0.1,0.1
-9.17E-06,0.07,-0.1,0.3,0.1
-9.17E-06,0.07,-0.1,0.1,0.3
-9.17E-06,0.07,-0.1,0.3,0.3
-9.17E-06,0.07,0.1,0.1,0.1
-9.17E-06,0.05,0.1,0.3,0.1
-9.16E-06,0.05,0.1,0.1,0.1
-9.16E-06,0.05,0.1,0.1,0.1
-9.16E-06,0.07,0.1,0.1,0.1
-9.16E-06,0.05,0.1,0.1,0.1
-9.16E-06,0.07,-0.1,0.1,0.1
-9.16E-06,0.05,-0.1,0.1,0.1
-9.16E-06,0.07,-0.1,0.1,0.3
-9.16E-06,0.05,0.1,0.1,0.1
-9.16E-06,0.05,-0.1,0.1,0.3
-9.16E-06,0.05,0.1,0.1,0.1
-9.15E-06,0.07,-0.1,0.1,0.3
-9.15E-06,0.07,0.1,0.3,0.1
-9.15E-06,0.07,-0.1,0.1,0.1
-9.15E-06,0.05,0.1,0.3,0.1
-9.15E-06,0.07,-0.1,0.1,0.1
-9.15E-06,0.05,-0.1,0.1,0.1
-9.15E-06,0.07,0.1,0.1,0.3
-9.15E-06,0.07,0.1,0.3,0.1
-9.15E-06,0.07,0.1,0.1,0.1
-9.15E-06,0.07,0.1,0.1,0.1
-9.14E-06,0.07,0.1,0.1,0.3
-9.14E-06,0.07,0.1,0.1,0.1
-9.14E-06,0.07,0.1,0.1,0.1
-9.14E-06,0.05,0.1,0.1,0.1
-9.14E-06,0.05,0.1,0.1,0.3
-9.14E-06,0.05,0.1,0.1,0.1
-9.14E-06,0.07,-0.1,0.1,0.1
-9.14E-06,0.07,0.1,0.1,0.1
-9.14E-06,0.07,0.1,0.1,0.1
-9.14E-06,0.05,0.1,0.1,0.1
-9.13E-06,0.07,0.1,0.1,0.1
-9.13E-06,0.05,0.1,0.1,0.1
-9.13E-06,0.05,-0.1,0.1,0.1
-9.13E-06,0.05,0.1,0.1,0.1
-9.13E-06,0.05,-0.1,0.1,0.1
-9.13E-06,0.05,0.1,0.1,0.1
-9.13E-06,0.05,0.1,0.1,0.1
-9.13E-06,0.05,0.1,0.1,0.1
-9.13E-06,0.07,-0.1,0.1,0.1
-9.13E-06,0.05,-0.1,0.1,0.1
-9.12E-06,0.05,-0.1,0.1,0.3
-9.12E-06,0.05,-0.1,0.1,0.1
-9.12E-06,0.05,-0.1,0.1,0.1
-9.12E-06,0.05,0.1,0.1,0.1
-9.12E-06,0.05,-0.1,0.1,0.3
-9.12E-06,0.05,0.1,0.1,0.1
-9.12E-06,0.07,-0.1,0.1,0.1
-9.12E-06,0.07,-0.1,0.1,0.1
-9.12E-06,0.07,-0.1,0.1,0.1
-9.12E-06,0.07,-0.1,0.1,0.1
-9.11E-06,0.07,0.1,0.1,0.1
-9.11E-06,0.07,0.1,0.1,0.1
-9.11E-06,0.07,0.1,0.1,0.1
-9.11E-06,0.05,0.1,0.1,0.1
-9.11E-06,0.05,0.1,0.1,0.1
-9.11E-06,0.05,0.1,0.1,0.1
-9.11E-06,0.07,0.1,0.1,0.1
-9.11E-06,0.05,0.1,0.1,0.1
-9.11E-06,0.07,0.1,0.1,0.1
-9.11E-06,0.05,0.1,0.1,0.1
-9.10E-06,0.07,0.1,0.1,0.1
-9.10E-06,0.05,0.1,0.1,0.1
-9.10E-06,0.05,0.1,-0.1,0.1
-9.10E-06,0.05,0.1,0.1,0.1
-9.10E-06,0.05,0.1,0.1,0.1
-9.10E-06,0.05,0.1,0.1,0.1
-9.10E-06,0.07,0.1,0.1,0.1
-9.10E-06,0.05,0.1,0.1,0.1
-9.10E-06,0.05,-0.1,0.1,0.1
-9.10E-06,0.05,-0.1,0.1,0.1
-9.09E-06,0.05,-0.1,0.1,0.1
-9.09E-06,0.05,0.1,0.3,0.1
-9.09E-06,0.05,0.1,0.1,0.1
-9.09E-06,0.05,0.1,0.3,0.1
-9.09E-06,0.05,-0.1,0.1,0.1
-9.09E-06,0.05,0.1,0.1,0.1
