index,time,A,B,C
3602.0,-1.1183999999999997e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3603.0,-1.1175999999999997e-06,0.0,0.0,-39.37007874015748
3604.0,-1.1167999999999996e-06,0.0,39.37007874015748,0.0
3605.0,-1.1159999999999996e-06,0.0,0.0,-39.37007874015748
3606.0,-1.1151999999999995e-06,0.0,0.0,0.0
3607.0,-1.1143999999999999e-06,0.0,-39.37007874015748,0.0
3608.0,-1.1135999999999998e-06,-39.37007874015748,0.0,0.0
3609.0,-1.1127999999999997e-06,0.0,0.0,0.0
3610.0,-1.1119999999999997e-06,0.0,39.37007874015748,0.0
3611.0,-1.1111999999999996e-06,0.0,0.0,-39.37007874015748
3612.0,-1.1103999999999996e-06,-39.37007874015748,0.0,-39.37007874015748
3613.0,-1.1095999999999995e-06,-39.37007874015748,0.0,-39.37007874015748
3614.0,-1.1087999999999999e-06,39.37007874015748,0.0,0.0
3615.0,-1.1079999999999998e-06,-39.37007874015748,0.0,-39.37007874015748
3616.0,-1.1071999999999997e-06,0.0,39.37007874015748,0.0
3617.0,-1.1063999999999997e-06,0.0,0.0,-39.37007874015748
3618.0,-1.1055999999999996e-06,-39.37007874015748,0.0,-39.37007874015748
3619.0,-1.1047999999999996e-06,-39.37007874015748,0.0,0.0
3620.0,-1.1039999999999995e-06,-39.37007874015748,0.0,0.0
3621.0,-1.1031999999999999e-06,0.0,39.37007874015748,0.0
3622.0,-1.1023999999999998e-06,-39.37007874015748,0.0,0.0
3623.0,-1.1015999999999998e-06,0.0,0.0,0.0
3624.0,-1.1007999999999997e-06,0.0,0.0,0.0
3625.0,-1.0999999999999996e-06,-39.37007874015748,0.0,0.0
3626.0,-1.0991999999999996e-06,-39.37007874015748,0.0,0.0
3627.0,-1.0983999999999995e-06,0.0,39.37007874015748,0.0
3628.0,-1.0975999999999999e-06,-39.37007874015748,0.0,-39.37007874015748
3629.0,-1.0967999999999998e-06,0.0,39.37007874015748,0.0
3630.0,-1.0959999999999998e-06,0.0,0.0,0.0
3631.0,-1.0951999999999997e-06,-39.37007874015748,0.0,-39.37007874015748
3632.0,-1.0943999999999996e-06,0.0,0.0,0.0
3633.0,-1.0935999999999996e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3634.0,-1.0927999999999995e-06,-39.37007874015748,0.0,0.0
3635.0,-1.0919999999999999e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3636.0,-1.0911999999999998e-06,0.0,0.0,0.0
3637.0,-1.0903999999999998e-06,0.0,0.0,0.0
3638.0,-1.0895999999999997e-06,0.0,0.0,-39.37007874015748
3639.0,-1.0887999999999996e-06,0.0,0.0,-39.37007874015748
3640.0,-1.0879999999999996e-06,0.0,0.0,-39.37007874015748
3641.0,-1.0871999999999995e-06,-39.37007874015748,39.37007874015748,0.0
3642.0,-1.0863999999999999e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3643.0,-1.0855999999999998e-06,0.0,39.37007874015748,0.0
3644.0,-1.0847999999999998e-06,0.0,39.37007874015748,0.0
3645.0,-1.0839999999999997e-06,0.0,39.37007874015748,0.0
3646.0,-1.0831999999999996e-06,0.0,0.0,0.0
3647.0,-1.0823999999999996e-06,-39.37007874015748,0.0,0.0
3648.0,-1.0815999999999995e-06,0.0,0.0,0.0
3649.0,-1.0807999999999999e-06,-39.37007874015748,39.37007874015748,0.0
3650.0,-1.0799999999999998e-06,-39.37007874015748,39.37007874015748,0.0
3651.0,-1.0791999999999998e-06,-39.37007874015748,39.37007874015748,0.0
3652.0,-1.0783999999999997e-06,-39.37007874015748,39.37007874015748,0.0
3653.0,-1.0775999999999996e-06,0.0,0.0,-39.37007874015748
3654.0,-1.0767999999999996e-06,0.0,39.37007874015748,-39.37007874015748
3655.0,-1.0759999999999995e-06,-39.37007874015748,0.0,0.0
3656.0,-1.0751999999999999e-06,39.37007874015748,39.37007874015748,0.0
3657.0,-1.0743999999999998e-06,-39.37007874015748,39.37007874015748,0.0
3658.0,-1.0735999999999998e-06,-39.37007874015748,0.0,0.0
3659.0,-1.0727999999999997e-06,0.0,39.37007874015748,0.0
3660.0,-1.0719999999999996e-06,0.0,39.37007874015748,39.37007874015748
3661.0,-1.0711999999999996e-06,0.0,0.0,39.37007874015748
3662.0,-1.0703999999999995e-06,0.0,39.37007874015748,39.37007874015748
3663.0,-1.0695999999999999e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3664.0,-1.0687999999999998e-06,-39.37007874015748,0.0,-39.37007874015748
3665.0,-1.0679999999999998e-06,-39.37007874015748,0.0,0.0
3666.0,-1.0671999999999997e-06,-39.37007874015748,0.0,0.0
3667.0,-1.0663999999999996e-06,0.0,39.37007874015748,0.0
3668.0,-1.0655999999999996e-06,0.0,39.37007874015748,0.0
3669.0,-1.0647999999999995e-06,0.0,0.0,0.0
3670.0,-1.0639999999999999e-06,-39.37007874015748,0.0,0.0
3671.0,-1.0631999999999998e-06,0.0,0.0,-39.37007874015748
3672.0,-1.0623999999999998e-06,0.0,39.37007874015748,-39.37007874015748
3673.0,-1.0615999999999997e-06,0.0,0.0,0.0
3674.0,-1.0607999999999997e-06,-39.37007874015748,0.0,-39.37007874015748
3675.0,-1.0599999999999996e-06,-39.37007874015748,0.0,-39.37007874015748
3676.0,-1.0591999999999995e-06,-39.37007874015748,39.37007874015748,0.0
3677.0,-1.0584e-06,-39.37007874015748,0.0,0.0
3678.0,-1.0575999999999998e-06,-39.37007874015748,0.0,-39.37007874015748
3679.0,-1.0567999999999998e-06,0.0,39.37007874015748,-39.37007874015748
3680.0,-1.0559999999999997e-06,0.0,39.37007874015748,0.0
3681.0,-1.0551999999999997e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3682.0,-1.0543999999999996e-06,-39.37007874015748,39.37007874015748,0.0
3683.0,-1.0535999999999995e-06,-39.37007874015748,0.0,0.0
3684.0,-1.0528e-06,0.0,39.37007874015748,0.0
3685.0,-1.0519999999999998e-06,-39.37007874015748,39.37007874015748,0.0
3686.0,-1.0511999999999998e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3687.0,-1.0503999999999997e-06,0.0,39.37007874015748,-39.37007874015748
3688.0,-1.0495999999999997e-06,0.0,39.37007874015748,-39.37007874015748
3689.0,-1.0487999999999996e-06,-39.37007874015748,39.37007874015748,0.0
3690.0,-1.0479999999999995e-06,0.0,0.0,0.0
3691.0,-1.0472e-06,-39.37007874015748,39.37007874015748,0.0
3692.0,-1.0463999999999998e-06,0.0,0.0,0.0
3693.0,-1.0455999999999998e-06,-39.37007874015748,39.37007874015748,0.0
3694.0,-1.0447999999999997e-06,-39.37007874015748,0.0,-39.37007874015748
3695.0,-1.0439999999999997e-06,0.0,39.37007874015748,-39.37007874015748
3696.0,-1.0431999999999996e-06,-39.37007874015748,39.37007874015748,0.0
3697.0,-1.0423999999999995e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3698.0,-1.0416e-06,0.0,39.37007874015748,0.0
3699.0,-1.0407999999999998e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3700.0,-1.0399999999999998e-06,0.0,0.0,0.0
3701.0,-1.0391999999999997e-06,0.0,-39.37007874015748,-39.37007874015748
3702.0,-1.0383999999999997e-06,0.0,0.0,0.0
3703.0,-1.0375999999999996e-06,0.0,0.0,39.37007874015748
3704.0,-1.0367999999999995e-06,0.0,39.37007874015748,-39.37007874015748
3705.0,-1.036e-06,0.0,0.0,0.0
3706.0,-1.0351999999999998e-06,-39.37007874015748,39.37007874015748,0.0
3707.0,-1.0343999999999998e-06,39.37007874015748,-39.37007874015748,0.0
3708.0,-1.0335999999999997e-06,0.0,0.0,-39.37007874015748
3709.0,-1.0327999999999997e-06,0.0,0.0,0.0
3710.0,-1.0319999999999996e-06,-39.37007874015748,0.0,0.0
3711.0,-1.0311999999999995e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3712.0,-1.0304e-06,0.0,0.0,0.0
3713.0,-1.0295999999999998e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3714.0,-1.0287999999999998e-06,-39.37007874015748,39.37007874015748,0.0
3715.0,-1.0279999999999997e-06,-39.37007874015748,0.0,-39.37007874015748
3716.0,-1.0271999999999997e-06,0.0,0.0,0.0
3717.0,-1.0263999999999996e-06,0.0,0.0,0.0
3718.0,-1.0255999999999995e-06,0.0,39.37007874015748,-39.37007874015748
3719.0,-1.0248e-06,0.0,0.0,-39.37007874015748
3720.0,-1.0239999999999999e-06,-39.37007874015748,39.37007874015748,0.0
3721.0,-1.0231999999999998e-06,0.0,0.0,0.0
3722.0,-1.0223999999999997e-06,0.0,39.37007874015748,-39.37007874015748
3723.0,-1.0215999999999997e-06,0.0,39.37007874015748,39.37007874015748
3724.0,-1.0207999999999996e-06,0.0,39.37007874015748,-39.37007874015748
3725.0,-1.0199999999999996e-06,-39.37007874015748,0.0,-39.37007874015748
3726.0,-1.0192e-06,0.0,0.0,0.0
3727.0,-1.0183999999999999e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3728.0,-1.0175999999999998e-06,-39.37007874015748,0.0,-39.37007874015748
3729.0,-1.0167999999999997e-06,-39.37007874015748,0.0,0.0
3730.0,-1.0159999999999997e-06,-39.37007874015748,0.0,0.0
3731.0,-1.0151999999999996e-06,-39.37007874015748,0.0,-39.37007874015748
3732.0,-1.0143999999999996e-06,-39.37007874015748,39.37007874015748,0.0
3733.0,-1.0136e-06,-39.37007874015748,0.0,0.0
3734.0,-1.0127999999999999e-06,0.0,0.0,0.0
3735.0,-1.0119999999999998e-06,0.0,0.0,0.0
3736.0,-1.0111999999999997e-06,0.0,0.0,0.0
3737.0,-1.0103999999999997e-06,-39.37007874015748,39.37007874015748,0.0
3738.0,-1.0095999999999996e-06,0.0,39.37007874015748,0.0
3739.0,-1.0087999999999996e-06,0.0,39.37007874015748,0.0
3740.0,-1.008e-06,0.0,39.37007874015748,0.0
3741.0,-1.0071999999999999e-06,-39.37007874015748,0.0,0.0
3742.0,-1.0063999999999998e-06,0.0,0.0,-39.37007874015748
3743.0,-1.0055999999999997e-06,-39.37007874015748,39.37007874015748,0.0
3744.0,-1.0047999999999997e-06,-39.37007874015748,0.0,0.0
3745.0,-1.0039999999999996e-06,0.0,39.37007874015748,0.0
3746.0,-1.0031999999999996e-06,0.0,0.0,0.0
3747.0,-1.0023999999999995e-06,-39.37007874015748,0.0,0.0
3748.0,-1.0015999999999999e-06,-39.37007874015748,39.37007874015748,-39.37007874015748
3749.0,-1.0007999999999998e-06,39.37007874015748,0.0,-39.37007874015748
3750.0,-9.999999999999997e-07,0.0,0.0,0.0
3751.0,-9.991999999999997e-07,0.0,39.37007874015748,-39.37007874015748
3752.0,-9.983999999999996e-07,0.0,0.0,0.0
3753.0,-9.975999999999996e-07,0.0,39.37007874015748,0.0
3754.0,-9.967999999999995e-07,0.0,0.0,0.0
3755.0,-9.959999999999999e-07,-39.37007874015748,0.0,0.0
3756.0,-9.951999999999998e-07,0.0,0.0,0.0
3757.0,-9.943999999999997e-07,-39.37007874015748,0.0,-39.37007874015748
3758.0,-9.935999999999997e-07,0.0,39.37007874015748,0.0
3759.0,-9.927999999999996e-07,0.0,0.0,0.0
3760.0,-9.919999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3761.0,-9.911999999999995e-07,0.0,0.0,39.37007874015748
3762.0,-9.903999999999999e-07,0.0,0.0,0.0
3763.0,-9.895999999999998e-07,0.0,39.37007874015748,0.0
3764.0,-9.887999999999997e-07,0.0,39.37007874015748,-39.37007874015748
3765.0,-9.879999999999997e-07,-39.37007874015748,0.0,0.0
3766.0,-9.871999999999996e-07,0.0,0.0,0.0
3767.0,-9.863999999999996e-07,-39.37007874015748,0.0,-39.37007874015748
3768.0,-9.855999999999995e-07,0.0,39.37007874015748,-39.37007874015748
3769.0,-9.847999999999999e-07,0.0,-39.37007874015748,0.0
3770.0,-9.839999999999998e-07,-39.37007874015748,0.0,0.0
3771.0,-9.831999999999998e-07,-39.37007874015748,0.0,0.0
3772.0,-9.823999999999997e-07,0.0,39.37007874015748,0.0
3773.0,-9.815999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3774.0,-9.807999999999996e-07,0.0,0.0,0.0
3775.0,-9.799999999999995e-07,0.0,39.37007874015748,0.0
3776.0,-9.791999999999999e-07,0.0,0.0,-39.37007874015748
3777.0,-9.783999999999998e-07,0.0,0.0,-39.37007874015748
3778.0,-9.775999999999998e-07,-39.37007874015748,0.0,0.0
3779.0,-9.767999999999997e-07,-39.37007874015748,0.0,-39.37007874015748
3780.0,-9.759999999999996e-07,0.0,78.74015748031496,0.0
3781.0,-9.751999999999996e-07,0.0,39.37007874015748,0.0
3782.0,-9.743999999999995e-07,-39.37007874015748,39.37007874015748,0.0
3783.0,-9.735999999999999e-07,0.0,39.37007874015748,0.0
3784.0,-9.727999999999998e-07,0.0,0.0,0.0
3785.0,-9.719999999999998e-07,0.0,39.37007874015748,-39.37007874015748
3786.0,-9.711999999999997e-07,0.0,0.0,-39.37007874015748
3787.0,-9.703999999999996e-07,0.0,0.0,0.0
3788.0,-9.695999999999996e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3789.0,-9.687999999999995e-07,0.0,39.37007874015748,-39.37007874015748
3790.0,-9.679999999999999e-07,-39.37007874015748,39.37007874015748,0.0
3791.0,-9.671999999999998e-07,-39.37007874015748,0.0,-39.37007874015748
3792.0,-9.663999999999998e-07,0.0,39.37007874015748,0.0
3793.0,-9.655999999999997e-07,-39.37007874015748,39.37007874015748,0.0
3794.0,-9.647999999999996e-07,0.0,39.37007874015748,0.0
3795.0,-9.639999999999996e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3796.0,-9.631999999999995e-07,0.0,39.37007874015748,-39.37007874015748
3797.0,-9.623999999999999e-07,0.0,39.37007874015748,-39.37007874015748
3798.0,-9.615999999999998e-07,0.0,0.0,-39.37007874015748
3799.0,-9.607999999999998e-07,-39.37007874015748,0.0,0.0
3800.0,-9.599999999999997e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3801.0,-9.591999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3802.0,-9.583999999999996e-07,-39.37007874015748,0.0,0.0
3803.0,-9.575999999999995e-07,-39.37007874015748,0.0,-39.37007874015748
3804.0,-9.567999999999999e-07,0.0,39.37007874015748,-39.37007874015748
3805.0,-9.559999999999998e-07,0.0,39.37007874015748,-39.37007874015748
3806.0,-9.551999999999998e-07,0.0,39.37007874015748,-39.37007874015748
3807.0,-9.543999999999997e-07,-39.37007874015748,0.0,0.0
3808.0,-9.535999999999996e-07,0.0,39.37007874015748,0.0
3809.0,-9.527999999999996e-07,-39.37007874015748,0.0,-39.37007874015748
3810.0,-9.519999999999995e-07,0.0,0.0,0.0
3811.0,-9.511999999999999e-07,0.0,0.0,0.0
3812.0,-9.503999999999998e-07,0.0,39.37007874015748,0.0
3813.0,-9.495999999999998e-07,0.0,39.37007874015748,0.0
3814.0,-9.487999999999997e-07,0.0,0.0,0.0
3815.0,-9.479999999999996e-07,0.0,0.0,-39.37007874015748
3816.0,-9.471999999999996e-07,-39.37007874015748,0.0,0.0
3817.0,-9.463999999999995e-07,-39.37007874015748,0.0,0.0
3818.0,-9.455999999999999e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3819.0,-9.447999999999998e-07,-39.37007874015748,39.37007874015748,0.0
3820.0,-9.439999999999998e-07,-39.37007874015748,0.0,0.0
3821.0,-9.431999999999997e-07,0.0,39.37007874015748,0.0
3822.0,-9.423999999999997e-07,-39.37007874015748,39.37007874015748,0.0
3823.0,-9.415999999999996e-07,-39.37007874015748,39.37007874015748,0.0
3824.0,-9.407999999999995e-07,0.0,0.0,-39.37007874015748
3825.0,-9.399999999999999e-07,0.0,39.37007874015748,-39.37007874015748
3826.0,-9.391999999999998e-07,-39.37007874015748,39.37007874015748,0.0
3827.0,-9.383999999999998e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3828.0,-9.375999999999997e-07,-39.37007874015748,39.37007874015748,0.0
3829.0,-9.367999999999997e-07,0.0,39.37007874015748,0.0
3830.0,-9.359999999999996e-07,0.0,39.37007874015748,0.0
3831.0,-9.351999999999995e-07,0.0,39.37007874015748,0.0
3832.0,-9.343999999999999e-07,0.0,0.0,-39.37007874015748
3833.0,-9.335999999999998e-07,0.0,39.37007874015748,0.0
3834.0,-9.327999999999998e-07,0.0,39.37007874015748,0.0
3835.0,-9.319999999999997e-07,-39.37007874015748,0.0,0.0
3836.0,-9.311999999999997e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3837.0,-9.303999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3838.0,-9.295999999999995e-07,-39.37007874015748,0.0,0.0
3839.0,-9.287999999999999e-07,0.0,39.37007874015748,-39.37007874015748
3840.0,-9.279999999999998e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3841.0,-9.271999999999998e-07,-39.37007874015748,0.0,0.0
3842.0,-9.263999999999997e-07,-39.37007874015748,0.0,0.0
3843.0,-9.255999999999997e-07,0.0,39.37007874015748,0.0
3844.0,-9.247999999999996e-07,-39.37007874015748,0.0,39.37007874015748
3845.0,-9.239999999999995e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3846.0,-9.231999999999999e-07,0.0,39.37007874015748,-39.37007874015748
3847.0,-9.223999999999998e-07,0.0,0.0,0.0
3848.0,-9.215999999999998e-07,-39.37007874015748,0.0,-39.37007874015748
3849.0,-9.207999999999997e-07,0.0,0.0,0.0
3850.0,-9.199999999999997e-07,-39.37007874015748,39.37007874015748,0.0
3851.0,-9.191999999999996e-07,-39.37007874015748,0.0,-39.37007874015748
3852.0,-9.183999999999995e-07,-39.37007874015748,0.0,0.0
3853.0,-9.175999999999999e-07,0.0,0.0,0.0
3854.0,-9.167999999999998e-07,0.0,39.37007874015748,0.0
3855.0,-9.159999999999998e-07,0.0,0.0,-39.37007874015748
3856.0,-9.151999999999997e-07,-39.37007874015748,0.0,0.0
3857.0,-9.143999999999997e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3858.0,-9.135999999999996e-07,0.0,0.0,0.0
3859.0,-9.127999999999995e-07,0.0,0.0,0.0
3860.0,-9.119999999999999e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3861.0,-9.111999999999998e-07,0.0,0.0,0.0
3862.0,-9.103999999999998e-07,0.0,0.0,0.0
3863.0,-9.095999999999997e-07,0.0,0.0,0.0
3864.0,-9.087999999999997e-07,-39.37007874015748,0.0,-39.37007874015748
3865.0,-9.079999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3866.0,-9.071999999999995e-07,-39.37007874015748,0.0,0.0
3867.0,-9.063999999999999e-07,0.0,0.0,0.0
3868.0,-9.055999999999999e-07,-39.37007874015748,39.37007874015748,0.0
3869.0,-9.047999999999998e-07,0.0,39.37007874015748,0.0
3870.0,-9.039999999999997e-07,0.0,0.0,0.0
3871.0,-9.031999999999997e-07,-39.37007874015748,0.0,-39.37007874015748
3872.0,-9.023999999999996e-07,-39.37007874015748,0.0,0.0
3873.0,-9.015999999999996e-07,0.0,39.37007874015748,0.0
3874.0,-9.007999999999999e-07,-39.37007874015748,0.0,-39.37007874015748
3875.0,-8.999999999999999e-07,-39.37007874015748,39.37007874015748,0.0
3876.0,-8.991999999999998e-07,0.0,39.37007874015748,0.0
3877.0,-8.983999999999997e-07,0.0,0.0,0.0
3878.0,-8.975999999999997e-07,0.0,39.37007874015748,0.0
3879.0,-8.967999999999996e-07,0.0,0.0,-39.37007874015748
3880.0,-8.959999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3881.0,-8.951999999999999e-07,0.0,0.0,0.0
3882.0,-8.943999999999999e-07,-39.37007874015748,0.0,-39.37007874015748
3883.0,-8.935999999999998e-07,0.0,0.0,-39.37007874015748
3884.0,-8.927999999999997e-07,0.0,39.37007874015748,0.0
3885.0,-8.919999999999997e-07,-39.37007874015748,39.37007874015748,0.0
3886.0,-8.911999999999996e-07,-39.37007874015748,39.37007874015748,0.0
3887.0,-8.903999999999996e-07,-39.37007874015748,39.37007874015748,0.0
3888.0,-8.895999999999995e-07,-39.37007874015748,0.0,0.0
3889.0,-8.887999999999999e-07,0.0,39.37007874015748,-39.37007874015748
3890.0,-8.879999999999998e-07,0.0,0.0,0.0
3891.0,-8.871999999999997e-07,0.0,0.0,0.0
3892.0,-8.863999999999997e-07,0.0,0.0,-39.37007874015748
3893.0,-8.855999999999996e-07,-39.37007874015748,39.37007874015748,0.0
3894.0,-8.847999999999996e-07,-39.37007874015748,0.0,0.0
3895.0,-8.839999999999995e-07,0.0,0.0,0.0
3896.0,-8.831999999999999e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3897.0,-8.823999999999998e-07,0.0,39.37007874015748,-39.37007874015748
3898.0,-8.815999999999997e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3899.0,-8.807999999999997e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3900.0,-8.799999999999996e-07,0.0,39.37007874015748,0.0
3901.0,-8.791999999999996e-07,0.0,0.0,-39.37007874015748
3902.0,-8.783999999999995e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3903.0,-8.775999999999999e-07,0.0,0.0,0.0
3904.0,-8.767999999999998e-07,0.0,39.37007874015748,0.0
3905.0,-8.759999999999997e-07,0.0,39.37007874015748,0.0
3906.0,-8.751999999999997e-07,0.0,39.37007874015748,-39.37007874015748
3907.0,-8.743999999999996e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3908.0,-8.735999999999996e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3909.0,-8.727999999999995e-07,0.0,39.37007874015748,0.0
3910.0,-8.719999999999999e-07,0.0,39.37007874015748,0.0
3911.0,-8.711999999999998e-07,0.0,0.0,-39.37007874015748
3912.0,-8.703999999999997e-07,-39.37007874015748,0.0,0.0
3913.0,-8.695999999999997e-07,0.0,0.0,0.0
3914.0,-8.687999999999996e-07,0.0,0.0,39.37007874015748
3915.0,-8.679999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3916.0,-8.671999999999995e-07,0.0,0.0,0.0
3917.0,-8.663999999999999e-07,-39.37007874015748,0.0,0.0
3918.0,-8.655999999999998e-07,0.0,0.0,-39.37007874015748
3919.0,-8.647999999999997e-07,-39.37007874015748,39.37007874015748,0.0
3920.0,-8.639999999999997e-07,-39.37007874015748,0.0,-39.37007874015748
3921.0,-8.631999999999996e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3922.0,-8.623999999999996e-07,0.0,39.37007874015748,0.0
3923.0,-8.615999999999995e-07,-39.37007874015748,0.0,0.0
3924.0,-8.607999999999999e-07,0.0,0.0,-39.37007874015748
3925.0,-8.599999999999998e-07,0.0,0.0,-39.37007874015748
3926.0,-8.591999999999998e-07,0.0,0.0,0.0
3927.0,-8.583999999999997e-07,0.0,39.37007874015748,-39.37007874015748
3928.0,-8.575999999999996e-07,-39.37007874015748,0.0,-39.37007874015748
3929.0,-8.567999999999996e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3930.0,-8.559999999999995e-07,0.0,39.37007874015748,0.0
3931.0,-8.551999999999999e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3932.0,-8.543999999999998e-07,-39.37007874015748,39.37007874015748,0.0
3933.0,-8.535999999999998e-07,39.37007874015748,0.0,39.37007874015748
3934.0,-8.527999999999997e-07,0.0,0.0,0.0
3935.0,-8.519999999999996e-07,0.0,0.0,-39.37007874015748
3936.0,-8.511999999999996e-07,-39.37007874015748,39.37007874015748,0.0
3937.0,-8.503999999999995e-07,-39.37007874015748,39.37007874015748,0.0
3938.0,-8.495999999999999e-07,0.0,0.0,0.0
3939.0,-8.487999999999998e-07,-39.37007874015748,39.37007874015748,0.0
3940.0,-8.479999999999998e-07,-39.37007874015748,39.37007874015748,0.0
3941.0,-8.471999999999997e-07,0.0,0.0,-39.37007874015748
3942.0,-8.463999999999996e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3943.0,-8.455999999999996e-07,-39.37007874015748,39.37007874015748,0.0
3944.0,-8.447999999999995e-07,0.0,39.37007874015748,0.0
3945.0,-8.439999999999999e-07,39.37007874015748,0.0,0.0
3946.0,-8.431999999999998e-07,-39.37007874015748,39.37007874015748,0.0
3947.0,-8.423999999999998e-07,0.0,0.0,0.0
3948.0,-8.415999999999997e-07,0.0,39.37007874015748,-39.37007874015748
3949.0,-8.407999999999996e-07,-39.37007874015748,0.0,-39.37007874015748
3950.0,-8.399999999999996e-07,0.0,0.0,0.0
3951.0,-8.391999999999995e-07,0.0,39.37007874015748,0.0
3952.0,-8.383999999999999e-07,0.0,39.37007874015748,0.0
3953.0,-8.375999999999998e-07,0.0,0.0,0.0
3954.0,-8.367999999999998e-07,-39.37007874015748,0.0,-39.37007874015748
3955.0,-8.359999999999997e-07,-39.37007874015748,39.37007874015748,0.0
3956.0,-8.351999999999996e-07,-39.37007874015748,39.37007874015748,0.0
3957.0,-8.343999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3958.0,-8.335999999999995e-07,0.0,39.37007874015748,0.0
3959.0,-8.327999999999999e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3960.0,-8.319999999999998e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3961.0,-8.311999999999998e-07,0.0,39.37007874015748,0.0
3962.0,-8.303999999999997e-07,-39.37007874015748,39.37007874015748,0.0
3963.0,-8.295999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3964.0,-8.287999999999996e-07,0.0,0.0,0.0
3965.0,-8.279999999999995e-07,0.0,0.0,0.0
3966.0,-8.271999999999999e-07,-39.37007874015748,39.37007874015748,0.0
3967.0,-8.263999999999998e-07,0.0,39.37007874015748,0.0
3968.0,-8.255999999999998e-07,0.0,0.0,0.0
3969.0,-8.247999999999997e-07,0.0,39.37007874015748,-39.37007874015748
3970.0,-8.239999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3971.0,-8.231999999999996e-07,-39.37007874015748,39.37007874015748,0.0
3972.0,-8.223999999999995e-07,-39.37007874015748,39.37007874015748,0.0
3973.0,-8.215999999999999e-07,-39.37007874015748,39.37007874015748,0.0
3974.0,-8.207999999999998e-07,0.0,0.0,0.0
3975.0,-8.199999999999998e-07,-39.37007874015748,0.0,0.0
3976.0,-8.191999999999997e-07,-39.37007874015748,0.0,0.0
3977.0,-8.183999999999997e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3978.0,-8.175999999999996e-07,0.0,39.37007874015748,0.0
3979.0,-8.167999999999995e-07,-39.37007874015748,0.0,0.0
3980.0,-8.159999999999999e-07,0.0,0.0,0.0
3981.0,-8.151999999999998e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3982.0,-8.143999999999998e-07,-39.37007874015748,0.0,0.0
3983.0,-8.135999999999997e-07,0.0,39.37007874015748,0.0
3984.0,-8.127999999999997e-07,0.0,0.0,0.0
3985.0,-8.119999999999996e-07,0.0,0.0,-39.37007874015748
3986.0,-8.111999999999995e-07,0.0,39.37007874015748,-39.37007874015748
3987.0,-8.103999999999999e-07,0.0,39.37007874015748,0.0
3988.0,-8.095999999999998e-07,0.0,0.0,0.0
3989.0,-8.087999999999998e-07,0.0,0.0,0.0
3990.0,-8.079999999999997e-07,0.0,39.37007874015748,0.0
3991.0,-8.071999999999997e-07,0.0,0.0,0.0
3992.0,-8.063999999999996e-07,0.0,39.37007874015748,-39.37007874015748
3993.0,-8.055999999999995e-07,0.0,0.0,-39.37007874015748
3994.0,-8.047999999999999e-07,0.0,39.37007874015748,0.0
3995.0,-8.039999999999998e-07,-39.37007874015748,39.37007874015748,-39.37007874015748
3996.0,-8.031999999999998e-07,0.0,0.0,0.0
