index,time,A,B,C
11898.0,9.518717290576352e-06,0.0,1220.4724409448818,-39.37007874015748
11899.0,9.519517317243907e-06,0.0,1181.1023622047244,0.0
11900.0,9.520317343911464e-06,0.0,1181.1023622047244,-39.37007874015748
11901.0,9.52111737057902e-06,0.0,1220.4724409448818,-39.37007874015748
11902.0,9.521917397246574e-06,-39.37007874015748,1181.1023622047244,0.0
11903.0,9.52271742391413e-06,0.0,1220.4724409448818,-39.37007874015748
11904.0,9.523517450581686e-06,0.0,1220.4724409448818,0.0
11905.0,9.524317477249241e-06,0.0,1181.1023622047244,0.0
11906.0,9.525117503916796e-06,-39.37007874015748,1181.1023622047244,0.0
11907.0,9.525917530584353e-06,0.0,1220.4724409448818,0.0
11908.0,9.526717557251908e-06,-39.37007874015748,1220.4724409448818,0.0
11909.0,9.527517583919463e-06,39.37007874015748,1220.4724409448818,0.0
11910.0,9.528317610587018e-06,0.0,1259.8425196850394,-39.37007874015748
11911.0,9.529117637254575e-06,0.0,1220.4724409448818,0.0
11912.0,9.52991766392213e-06,0.0,1181.1023622047244,-39.37007874015748
11913.0,9.530717690589685e-06,0.0,1220.4724409448818,-39.37007874015748
11914.0,9.531517717257242e-06,-39.37007874015748,1259.8425196850394,0.0
11915.0,9.532317743924797e-06,0.0,1181.1023622047244,0.0
11916.0,9.533117770592352e-06,0.0,1220.4724409448818,0.0
11917.0,9.533917797259909e-06,0.0,1220.4724409448818,0.0
11918.0,9.534717823927464e-06,0.0,1181.1023622047244,0.0
11919.0,9.53551785059502e-06,39.37007874015748,1220.4724409448818,0.0
11920.0,9.536317877262574e-06,0.0,1181.1023622047244,-39.37007874015748
11921.0,9.537117903930131e-06,-39.37007874015748,1220.4724409448818,0.0
11922.0,9.537917930597686e-06,0.0,1181.1023622047244,-39.37007874015748
11923.0,9.538717957265241e-06,0.0,1220.4724409448818,-39.37007874015748
11924.0,9.539517983932798e-06,0.0,1220.4724409448818,-39.37007874015748
11925.0,9.540318010600353e-06,0.0,1181.1023622047244,0.0
11926.0,9.541118037267908e-06,0.0,1181.1023622047244,39.37007874015748
11927.0,9.541918063935465e-06,0.0,1181.1023622047244,0.0
11928.0,9.54271809060302e-06,-39.37007874015748,1220.4724409448818,0.0
11929.0,9.543518117270575e-06,0.0,1220.4724409448818,39.37007874015748
11930.0,9.54431814393813e-06,-39.37007874015748,1181.1023622047244,0.0
11931.0,9.545118170605687e-06,0.0,1181.1023622047244,0.0
11932.0,9.545918197273242e-06,0.0,1181.1023622047244,0.0
11933.0,9.546718223940797e-06,0.0,1220.4724409448818,0.0
11934.0,9.547518250608354e-06,0.0,1220.4724409448818,0.0
11935.0,9.548318277275909e-06,0.0,1181.1023622047244,0.0
11936.0,9.549118303943464e-06,0.0,1220.4724409448818,0.0
11937.0,9.54991833061102e-06,0.0,1220.4724409448818,-39.37007874015748
11938.0,9.550718357278576e-06,0.0,1181.1023622047244,0.0
11939.0,9.551518383946131e-06,0.0,1181.1023622047244,39.37007874015748
11940.0,9.552318410613686e-06,39.37007874015748,1220.4724409448818,0.0
11941.0,9.553118437281243e-06,0.0,1181.1023622047244,0.0
11942.0,9.553918463948798e-06,0.0,1220.4724409448818,0.0
11943.0,9.554718490616353e-06,0.0,1181.1023622047244,0.0
11944.0,9.55551851728391e-06,0.0,1181.1023622047244,-39.37007874015748
11945.0,9.556318543951465e-06,0.0,1181.1023622047244,0.0
11946.0,9.55711857061902e-06,39.37007874015748,1220.4724409448818,0.0
11947.0,9.557918597286577e-06,0.0,1220.4724409448818,-39.37007874015748
11948.0,9.558718623954132e-06,0.0,1181.1023622047244,0.0
11949.0,9.559518650621687e-06,0.0,1181.1023622047244,0.0
11950.0,9.560318677289242e-06,0.0,1181.1023622047244,0.0
11951.0,9.561118703956799e-06,0.0,1181.1023622047244,39.37007874015748
11952.0,9.561918730624354e-06,0.0,1181.1023622047244,-39.37007874015748
11953.0,9.562718757291909e-06,0.0,1220.4724409448818,-39.37007874015748
11954.0,9.563518783959466e-06,0.0,1181.1023622047244,0.0
11955.0,9.56431881062702e-06,0.0,1220.4724409448818,-39.37007874015748
11956.0,9.565118837294576e-06,0.0,1220.4724409448818,-39.37007874015748
11957.0,9.565918863962133e-06,0.0,1220.4724409448818,39.37007874015748
11958.0,9.566718890629688e-06,0.0,1220.4724409448818,39.37007874015748
11959.0,9.567518917297243e-06,0.0,1181.1023622047244,0.0
11960.0,9.568318943964798e-06,0.0,1181.1023622047244,0.0
11961.0,9.569118970632355e-06,0.0,1220.4724409448818,0.0
11962.0,9.56991899729991e-06,-39.37007874015748,1220.4724409448818,-39.37007874015748
11963.0,9.570719023967465e-06,0.0,1181.1023622047244,0.0
11964.0,9.571519050635021e-06,0.0,1181.1023622047244,0.0
11965.0,9.572319077302577e-06,0.0,1220.4724409448818,-39.37007874015748
11966.0,9.573119103970132e-06,0.0,1181.1023622047244,-39.37007874015748
11967.0,9.573919130637688e-06,0.0,1220.4724409448818,-39.37007874015748
11968.0,9.574719157305243e-06,0.0,1220.4724409448818,0.0
11969.0,9.575519183972799e-06,0.0,1220.4724409448818,39.37007874015748
11970.0,9.576319210640354e-06,0.0,1181.1023622047244,0.0
11971.0,9.57711923730791e-06,0.0,1220.4724409448818,-39.37007874015748
11972.0,9.577919263975466e-06,-39.37007874015748,1220.4724409448818,0.0
11973.0,9.57871929064302e-06,0.0,1220.4724409448818,0.0
11974.0,9.579519317310577e-06,0.0,1220.4724409448818,-39.37007874015748
11975.0,9.580319343978132e-06,0.0,1220.4724409448818,-39.37007874015748
11976.0,9.581119370645688e-06,0.0,1220.4724409448818,0.0
11977.0,9.581919397313244e-06,-39.37007874015748,1220.4724409448818,-39.37007874015748
11978.0,9.5827194239808e-06,0.0,1220.4724409448818,0.0
11979.0,9.583519450648354e-06,39.37007874015748,1220.4724409448818,-39.37007874015748
11980.0,9.58431947731591e-06,0.0,1259.8425196850394,-39.37007874015748
11981.0,9.585119503983466e-06,0.0,1181.1023622047244,39.37007874015748
11982.0,9.585919530651021e-06,0.0,1220.4724409448818,0.0
11983.0,9.586719557318576e-06,0.0,1220.4724409448818,0.0
11984.0,9.587519583986133e-06,-39.37007874015748,1259.8425196850394,0.0
11985.0,9.588319610653688e-06,0.0,1181.1023622047244,-39.37007874015748
11986.0,9.589119637321243e-06,-39.37007874015748,1259.8425196850394,0.0
11987.0,9.5899196639888e-06,-39.37007874015748,1220.4724409448818,-39.37007874015748
11988.0,9.590719690656355e-06,0.0,1220.4724409448818,-39.37007874015748
11989.0,9.59151971732391e-06,0.0,1220.4724409448818,-39.37007874015748
11990.0,9.592319743991465e-06,0.0,1220.4724409448818,0.0
11991.0,9.593119770659022e-06,0.0,1259.8425196850394,0.0
11992.0,9.593919797326577e-06,39.37007874015748,1220.4724409448818,0.0
11993.0,9.594719823994132e-06,0.0,1220.4724409448818,39.37007874015748
11994.0,9.595519850661689e-06,0.0,1220.4724409448818,0.0
11995.0,9.596319877329244e-06,0.0,1220.4724409448818,0.0
11996.0,9.5971199039968e-06,0.0,1220.4724409448818,0.0
11997.0,9.597919930664356e-06,0.0,1220.4724409448818,0.0
11998.0,9.598719957331911e-06,0.0,1181.1023622047244,-39.37007874015748
11999.0,9.599519983999466e-06,0.0,1181.1023622047244,0.0
12000.0,9.600320010667021e-06,-39.37007874015748,1220.4724409448818,0.0
12001.0,9.601120037334578e-06,0.0,1220.4724409448818,-39.37007874015748
12002.0,9.601920064002133e-06,-39.37007874015748,1181.1023622047244,0.0
12003.0,9.602720090669688e-06,0.0,1181.1023622047244,39.37007874015748
12004.0,9.603520117337245e-06,0.0,1220.4724409448818,0.0
12005.0,9.6043201440048e-06,39.37007874015748,1181.1023622047244,39.37007874015748
12006.0,9.605120170672355e-06,0.0,1181.1023622047244,0.0
12007.0,9.60592019733991e-06,0.0,1220.4724409448818,0.0
12008.0,9.606720224007467e-06,0.0,1181.1023622047244,-39.37007874015748
12009.0,9.607520250675022e-06,0.0,1220.4724409448818,-39.37007874015748
12010.0,9.608320277342577e-06,0.0,1220.4724409448818,0.0
12011.0,9.609120304010134e-06,-39.37007874015748,1220.4724409448818,-39.37007874015748
12012.0,9.609920330677689e-06,-39.37007874015748,1181.1023622047244,-39.37007874015748
12013.0,9.610720357345244e-06,0.0,1181.1023622047244,0.0
12014.0,9.6115203840128e-06,0.0,1220.4724409448818,0.0
12015.0,9.612320410680356e-06,0.0,1220.4724409448818,39.37007874015748
12016.0,9.613120437347911e-06,0.0,1181.1023622047244,0.0
12017.0,9.613920464015466e-06,0.0,1220.4724409448818,0.0
12018.0,9.614720490683023e-06,0.0,1220.4724409448818,-39.37007874015748
12019.0,9.615520517350578e-06,0.0,1181.1023622047244,-39.37007874015748
12020.0,9.616320544018133e-06,0.0,1220.4724409448818,0.0
12021.0,9.61712057068569e-06,0.0,1181.1023622047244,0.0
12022.0,9.617920597353245e-06,0.0,1181.1023622047244,39.37007874015748
12023.0,9.6187206240208e-06,0.0,1220.4724409448818,39.37007874015748
12024.0,9.619520650688357e-06,0.0,1220.4724409448818,0.0
12025.0,9.620320677355912e-06,0.0,1259.8425196850394,0.0
12026.0,9.621120704023467e-06,-39.37007874015748,1259.8425196850394,0.0
12027.0,9.621920730691022e-06,0.0,1181.1023622047244,0.0
12028.0,9.622720757358579e-06,0.0,1220.4724409448818,-39.37007874015748
12029.0,9.623520784026134e-06,0.0,1220.4724409448818,-39.37007874015748
12030.0,9.624320810693689e-06,0.0,1220.4724409448818,-39.37007874015748
12031.0,9.625120837361246e-06,0.0,1220.4724409448818,0.0
12032.0,9.6259208640288e-06,-39.37007874015748,1181.1023622047244,0.0
12033.0,9.626720890696356e-06,0.0,1181.1023622047244,-39.37007874015748
12034.0,9.627520917363913e-06,0.0,1220.4724409448818,0.0
12035.0,9.628320944031468e-06,0.0,1220.4724409448818,-39.37007874015748
12036.0,9.629120970699023e-06,0.0,1220.4724409448818,0.0
12037.0,9.629920997366578e-06,0.0,1181.1023622047244,39.37007874015748
12038.0,9.630721024034135e-06,-39.37007874015748,1220.4724409448818,0.0
12039.0,9.63152105070169e-06,0.0,1259.8425196850394,0.0
12040.0,9.632321077369245e-06,0.0,1181.1023622047244,0.0
12041.0,9.633121104036802e-06,0.0,1220.4724409448818,-39.37007874015748
12042.0,9.633921130704357e-06,-39.37007874015748,1181.1023622047244,0.0
12043.0,9.634721157371912e-06,0.0,1181.1023622047244,-39.37007874015748
12044.0,9.635521184039468e-06,39.37007874015748,1181.1023622047244,39.37007874015748
12045.0,9.636321210707024e-06,0.0,1259.8425196850394,39.37007874015748
12046.0,9.637121237374579e-06,-39.37007874015748,1220.4724409448818,0.0
12047.0,9.637921264042134e-06,-39.37007874015748,1181.1023622047244,-39.37007874015748
12048.0,9.63872129070969e-06,0.0,1181.1023622047244,39.37007874015748
12049.0,9.639521317377246e-06,0.0,1181.1023622047244,39.37007874015748
12050.0,9.6403213440448e-06,-39.37007874015748,1181.1023622047244,0.0
12051.0,9.641121370712357e-06,0.0,1220.4724409448818,-39.37007874015748
12052.0,9.641921397379912e-06,0.0,1181.1023622047244,0.0
12053.0,9.642721424047468e-06,0.0,1181.1023622047244,0.0
12054.0,9.643521450715024e-06,0.0,1181.1023622047244,0.0
