index,time,A,B,C,E,H
12694.0,6.155200000000001e-06,472.4409448818898,629.9212598425197,-39.37007874015748,-669.2913385826772,629.9212598425197
12695.0,6.156000000000001e-06,472.4409448818898,708.6614173228346,-39.37007874015748,-669.2913385826772,472.4409448818898
12696.0,6.156800000000001e-06,511.81102362204723,669.2913385826772,-39.37007874015748,-669.2913385826772,551.1811023622047
12697.0,6.157600000000001e-06,511.81102362204723,669.2913385826772,0.0,-669.2913385826772,590.5511811023622
12698.0,6.158400000000001e-06,472.4409448818898,669.2913385826772,-39.37007874015748,-708.6614173228346,511.81102362204723
12699.0,6.159200000000001e-06,472.4409448818898,669.2913385826772,-39.37007874015748,-708.6614173228346,433.07086614173227
12700.0,6.160000000000001e-06,472.4409448818898,708.6614173228346,-39.37007874015748,-669.2913385826772,551.1811023622047
12701.0,6.160800000000001e-06,472.4409448818898,629.9212598425197,0.0,-669.2913385826772,551.1811023622047
12702.0,6.161600000000001e-06,433.07086614173227,748.0314960629921,0.0,-669.2913385826772,511.81102362204723
12703.0,6.162400000000001e-06,472.4409448818898,708.6614173228346,0.0,-669.2913385826772,511.81102362204723
12704.0,6.1632e-06,433.07086614173227,708.6614173228346,-39.37007874015748,-669.2913385826772,433.07086614173227
12705.0,6.164e-06,433.07086614173227,669.2913385826772,0.0,-590.5511811023622,551.1811023622047
12706.0,6.1648e-06,393.7007874015748,748.0314960629921,-39.37007874015748,-629.9212598425197,511.81102362204723
12707.0,6.1656e-06,393.7007874015748,669.2913385826772,0.0,-590.5511811023622,472.4409448818898
12708.0,6.1664e-06,393.7007874015748,669.2913385826772,0.0,-590.5511811023622,433.07086614173227
12709.0,6.1672e-06,393.7007874015748,629.9212598425197,0.0,-511.81102362204723,433.07086614173227
12710.0,6.168e-06,354.3307086614173,669.2913385826772,-39.37007874015748,-551.1811023622047,393.7007874015748
12711.0,6.1688e-06,354.3307086614173,708.6614173228346,0.0,-551.1811023622047,393.7007874015748
12712.0,6.1696e-06,354.3307086614173,708.6614173228346,0.0,-551.1811023622047,354.3307086614173
12713.0,6.1704e-06,354.3307086614173,708.6614173228346,-39.37007874015748,-511.81102362204723,354.3307086614173
12714.0,6.1712e-06,354.3307086614173,708.6614173228346,39.37007874015748,-511.81102362204723,393.7007874015748
12715.0,6.172e-06,314.96062992125985,708.6614173228346,0.0,-511.81102362204723,314.96062992125985
12716.0,6.1728000000000004e-06,314.96062992125985,708.6614173228346,0.0,-472.4409448818898,354.3307086614173
12717.0,6.1736000000000005e-06,275.59055118110234,669.2913385826772,-39.37007874015748,-433.07086614173227,393.7007874015748
12718.0,6.1744000000000005e-06,275.59055118110234,708.6614173228346,0.0,-472.4409448818898,314.96062992125985
12719.0,6.175200000000001e-06,275.59055118110234,669.2913385826772,-39.37007874015748,-433.07086614173227,275.59055118110234
12720.0,6.176000000000001e-06,275.59055118110234,669.2913385826772,0.0,-393.7007874015748,314.96062992125985
12721.0,6.176800000000001e-06,275.59055118110234,708.6614173228346,-39.37007874015748,-393.7007874015748,275.59055118110234
12722.0,6.177600000000001e-06,275.59055118110234,708.6614173228346,-39.37007874015748,-393.7007874015748,314.96062992125985
12723.0,6.178400000000001e-06,236.2204724409449,708.6614173228346,0.0,-393.7007874015748,236.2204724409449
12724.0,6.179200000000001e-06,236.2204724409449,708.6614173228346,0.0,-354.3307086614173,196.8503937007874
12725.0,6.180000000000001e-06,196.8503937007874,708.6614173228346,0.0,-354.3307086614173,236.2204724409449
12726.0,6.180800000000001e-06,196.8503937007874,669.2913385826772,-39.37007874015748,-275.59055118110234,236.2204724409449
12727.0,6.181600000000001e-06,157.48031496062993,708.6614173228346,-39.37007874015748,-275.59055118110234,236.2204724409449
12728.0,6.182400000000001e-06,157.48031496062993,708.6614173228346,0.0,-275.59055118110234,196.8503937007874
12729.0,6.183200000000001e-06,157.48031496062993,708.6614173228346,0.0,-275.59055118110234,157.48031496062993
12730.0,6.184000000000001e-06,118.11023622047244,708.6614173228346,-39.37007874015748,-275.59055118110234,157.48031496062993
12731.0,6.184800000000001e-06,118.11023622047244,708.6614173228346,-39.37007874015748,-236.2204724409449,157.48031496062993
12732.0,6.185600000000001e-06,118.11023622047244,708.6614173228346,0.0,-275.59055118110234,118.11023622047244
12733.0,6.1864e-06,78.74015748031496,708.6614173228346,-39.37007874015748,-236.2204724409449,118.11023622047244
12734.0,6.1872e-06,78.74015748031496,708.6614173228346,-39.37007874015748,-196.8503937007874,118.11023622047244
12735.0,6.188e-06,39.37007874015748,629.9212598425197,39.37007874015748,-196.8503937007874,118.11023622047244
12736.0,6.1888e-06,0.0,748.0314960629921,-39.37007874015748,-157.48031496062993,0.0
12737.0,6.1896e-06,39.37007874015748,708.6614173228346,-39.37007874015748,-118.11023622047244,78.74015748031496
12738.0,6.1904e-06,0.0,708.6614173228346,0.0,-118.11023622047244,-39.37007874015748
12739.0,6.1912e-06,0.0,748.0314960629921,-39.37007874015748,-78.74015748031496,0.0
12740.0,6.192e-06,0.0,708.6614173228346,-39.37007874015748,-78.74015748031496,-39.37007874015748
12741.0,6.1928e-06,-39.37007874015748,748.0314960629921,0.0,-78.74015748031496,-118.11023622047244
12742.0,6.1936e-06,-78.74015748031496,708.6614173228346,-39.37007874015748,-39.37007874015748,-78.74015748031496
12743.0,6.1944e-06,-118.11023622047244,708.6614173228346,39.37007874015748,0.0,-78.74015748031496
12744.0,6.1952e-06,-78.74015748031496,669.2913385826772,0.0,39.37007874015748,-157.48031496062993
12745.0,6.1960000000000005e-06,-118.11023622047244,748.0314960629921,-78.74015748031496,78.74015748031496,-157.48031496062993
12746.0,6.1968000000000005e-06,-118.11023622047244,708.6614173228346,0.0,118.11023622047244,-157.48031496062993
12747.0,6.197600000000001e-06,-118.11023622047244,708.6614173228346,0.0,157.48031496062993,-196.8503937007874
12748.0,6.198400000000001e-06,-196.8503937007874,708.6614173228346,0.0,196.8503937007874,-196.8503937007874
12749.0,6.199200000000001e-06,-196.8503937007874,748.0314960629921,0.0,157.48031496062993,-196.8503937007874
12750.0,6.200000000000001e-06,-196.8503937007874,787.4015748031496,0.0,196.8503937007874,-236.2204724409449
12751.0,6.200800000000001e-06,-157.48031496062993,708.6614173228346,0.0,236.2204724409449,-275.59055118110234
12752.0,6.201600000000001e-06,-236.2204724409449,708.6614173228346,-39.37007874015748,236.2204724409449,-314.96062992125985
12753.0,6.202400000000001e-06,-236.2204724409449,669.2913385826772,0.0,236.2204724409449,-314.96062992125985
12754.0,6.203200000000001e-06,-236.2204724409449,669.2913385826772,0.0,314.96062992125985,-236.2204724409449
12755.0,6.204000000000001e-06,-236.2204724409449,708.6614173228346,-39.37007874015748,314.96062992125985,-354.3307086614173
12756.0,6.204800000000001e-06,-314.96062992125985,669.2913385826772,-39.37007874015748,354.3307086614173,-354.3307086614173
12757.0,6.205600000000001e-06,-275.59055118110234,708.6614173228346,0.0,393.7007874015748,-314.96062992125985
12758.0,6.206400000000001e-06,-314.96062992125985,669.2913385826772,0.0,354.3307086614173,-354.3307086614173
12759.0,6.207200000000001e-06,-354.3307086614173,708.6614173228346,-39.37007874015748,393.7007874015748,-354.3307086614173
12760.0,6.208000000000001e-06,-314.96062992125985,708.6614173228346,0.0,393.7007874015748,-275.59055118110234
12761.0,6.2088e-06,-314.96062992125985,708.6614173228346,0.0,393.7007874015748,-354.3307086614173
12762.0,6.2096e-06,-275.59055118110234,590.5511811023622,0.0,393.7007874015748,-393.7007874015748
12763.0,6.2104e-06,-393.7007874015748,629.9212598425197,39.37007874015748,433.07086614173227,-393.7007874015748
12764.0,6.2112e-06,-393.7007874015748,629.9212598425197,0.0,433.07086614173227,-354.3307086614173
12765.0,6.212e-06,-354.3307086614173,669.2913385826772,-39.37007874015748,433.07086614173227,-433.07086614173227
12766.0,6.2128e-06,-354.3307086614173,708.6614173228346,-39.37007874015748,393.7007874015748,-393.7007874015748
12767.0,6.2136e-06,-354.3307086614173,748.0314960629921,0.0,472.4409448818898,-472.4409448818898
12768.0,6.2144e-06,-354.3307086614173,669.2913385826772,-39.37007874015748,433.07086614173227,-393.7007874015748
12769.0,6.2152e-06,-433.07086614173227,669.2913385826772,-39.37007874015748,472.4409448818898,-433.07086614173227
12770.0,6.216e-06,-393.7007874015748,708.6614173228346,-78.74015748031496,472.4409448818898,-433.07086614173227
12771.0,6.2168e-06,-393.7007874015748,669.2913385826772,-39.37007874015748,472.4409448818898,-472.4409448818898
12772.0,6.2176e-06,-393.7007874015748,708.6614173228346,0.0,472.4409448818898,-511.81102362204723
12773.0,6.2184000000000005e-06,-472.4409448818898,708.6614173228346,0.0,511.81102362204723,-472.4409448818898
12774.0,6.2192000000000005e-06,-433.07086614173227,708.6614173228346,-39.37007874015748,472.4409448818898,-433.07086614173227
12775.0,6.220000000000001e-06,-433.07086614173227,708.6614173228346,-39.37007874015748,511.81102362204723,-511.81102362204723
12776.0,6.220800000000001e-06,-393.7007874015748,708.6614173228346,-39.37007874015748,511.81102362204723,-511.81102362204723
12777.0,6.221600000000001e-06,-433.07086614173227,708.6614173228346,0.0,551.1811023622047,-551.1811023622047
12778.0,6.222400000000001e-06,-472.4409448818898,669.2913385826772,0.0,551.1811023622047,-511.81102362204723
12779.0,6.223200000000001e-06,-472.4409448818898,669.2913385826772,0.0,551.1811023622047,-551.1811023622047
12780.0,6.224000000000001e-06,-433.07086614173227,669.2913385826772,-39.37007874015748,590.5511811023622,-511.81102362204723
12781.0,6.224800000000001e-06,-472.4409448818898,590.5511811023622,-39.37007874015748,551.1811023622047,-472.4409448818898
12782.0,6.225600000000001e-06,-433.07086614173227,629.9212598425197,0.0,590.5511811023622,-511.81102362204723
12783.0,6.226400000000001e-06,-433.07086614173227,629.9212598425197,-39.37007874015748,551.1811023622047,-472.4409448818898
12784.0,6.227200000000001e-06,-433.07086614173227,629.9212598425197,0.0,590.5511811023622,-511.81102362204723
12785.0,6.228000000000001e-06,-433.07086614173227,708.6614173228346,-39.37007874015748,629.9212598425197,-551.1811023622047
12786.0,6.228800000000001e-06,-433.07086614173227,708.6614173228346,0.0,551.1811023622047,-551.1811023622047
12787.0,6.229600000000001e-06,-433.07086614173227,669.2913385826772,0.0,511.81102362204723,-551.1811023622047
12788.0,6.230400000000001e-06,-433.07086614173227,669.2913385826772,0.0,590.5511811023622,-472.4409448818898
12789.0,6.2312e-06,-393.7007874015748,669.2913385826772,-39.37007874015748,551.1811023622047,-551.1811023622047
12790.0,6.232e-06,-433.07086614173227,669.2913385826772,0.0,551.1811023622047,-472.4409448818898
12791.0,6.2328e-06,-433.07086614173227,590.5511811023622,0.0,551.1811023622047,-472.4409448818898
12792.0,6.2336e-06,-433.07086614173227,629.9212598425197,-39.37007874015748,551.1811023622047,-511.81102362204723
12793.0,6.2344e-06,-472.4409448818898,669.2913385826772,-39.37007874015748,590.5511811023622,-551.1811023622047
12794.0,6.2352e-06,-433.07086614173227,669.2913385826772,-39.37007874015748,551.1811023622047,-511.81102362204723
12795.0,6.236e-06,-393.7007874015748,708.6614173228346,-39.37007874015748,511.81102362204723,-433.07086614173227
12796.0,6.2368e-06,-393.7007874015748,669.2913385826772,-39.37007874015748,551.1811023622047,-472.4409448818898
12797.0,6.2376e-06,-433.07086614173227,629.9212598425197,-39.37007874015748,551.1811023622047,-433.07086614173227
12798.0,6.2384e-06,-393.7007874015748,629.9212598425197,-39.37007874015748,551.1811023622047,-472.4409448818898
12799.0,6.2392e-06,-393.7007874015748,669.2913385826772,0.0,511.81102362204723,-433.07086614173227
12800.0,6.24e-06,-393.7007874015748,669.2913385826772,0.0,472.4409448818898,-472.4409448818898
12801.0,6.2408000000000005e-06,-393.7007874015748,669.2913385826772,0.0,511.81102362204723,-433.07086614173227
12802.0,6.2416000000000005e-06,-354.3307086614173,629.9212598425197,0.0,472.4409448818898,-433.07086614173227
12803.0,6.2424000000000006e-06,-354.3307086614173,669.2913385826772,-39.37007874015748,472.4409448818898,-393.7007874015748
12804.0,6.243200000000001e-06,-393.7007874015748,708.6614173228346,-39.37007874015748,393.7007874015748,-393.7007874015748
12805.0,6.244000000000001e-06,-354.3307086614173,669.2913385826772,-39.37007874015748,433.07086614173227,-393.7007874015748
12806.0,6.244800000000001e-06,-354.3307086614173,669.2913385826772,-39.37007874015748,393.7007874015748,-393.7007874015748
12807.0,6.245600000000001e-06,-314.96062992125985,629.9212598425197,-39.37007874015748,433.07086614173227,-314.96062992125985
12808.0,6.246400000000001e-06,-275.59055118110234,629.9212598425197,0.0,393.7007874015748,-314.96062992125985
12809.0,6.247200000000001e-06,-314.96062992125985,669.2913385826772,0.0,354.3307086614173,-354.3307086614173
12810.0,6.248000000000001e-06,-236.2204724409449,629.9212598425197,0.0,354.3307086614173,-314.96062992125985
12811.0,6.248800000000001e-06,-275.59055118110234,669.2913385826772,0.0,314.96062992125985,-275.59055118110234
12812.0,6.249600000000001e-06,-236.2204724409449,629.9212598425197,0.0,354.3307086614173,-314.96062992125985
12813.0,6.250400000000001e-06,-236.2204724409449,669.2913385826772,0.0,393.7007874015748,-275.59055118110234
12814.0,6.251200000000001e-06,-236.2204724409449,708.6614173228346,0.0,275.59055118110234,-275.59055118110234
12815.0,6.252000000000001e-06,-236.2204724409449,708.6614173228346,0.0,236.2204724409449,-236.2204724409449
12816.0,6.252800000000001e-06,-196.8503937007874,669.2913385826772,0.0,275.59055118110234,-236.2204724409449
12817.0,6.2536e-06,-196.8503937007874,669.2913385826772,0.0,314.96062992125985,-275.59055118110234
12818.0,6.2544e-06,-196.8503937007874,669.2913385826772,0.0,314.96062992125985,-196.8503937007874
12819.0,6.2552e-06,-157.48031496062993,708.6614173228346,39.37007874015748,275.59055118110234,-196.8503937007874
12820.0,6.256e-06,-157.48031496062993,708.6614173228346,-39.37007874015748,236.2204724409449,-196.8503937007874
12821.0,6.2568e-06,-157.48031496062993,629.9212598425197,0.0,236.2204724409449,-157.48031496062993
12822.0,6.2576e-06,-157.48031496062993,708.6614173228346,-39.37007874015748,236.2204724409449,-157.48031496062993
12823.0,6.2584e-06,-118.11023622047244,669.2913385826772,0.0,196.8503937007874,-157.48031496062993
12824.0,6.2592e-06,-118.11023622047244,748.0314960629921,-39.37007874015748,118.11023622047244,-118.11023622047244
12825.0,6.26e-06,-39.37007874015748,708.6614173228346,-39.37007874015748,118.11023622047244,-157.48031496062993
12826.0,6.2608e-06,-78.74015748031496,669.2913385826772,-39.37007874015748,118.11023622047244,-78.74015748031496
12827.0,6.2616e-06,-78.74015748031496,629.9212598425197,0.0,118.11023622047244,-78.74015748031496
12828.0,6.2624e-06,-39.37007874015748,708.6614173228346,0.0,78.74015748031496,-157.48031496062993
12829.0,6.2632000000000004e-06,0.0,708.6614173228346,0.0,39.37007874015748,-39.37007874015748
12830.0,6.2640000000000005e-06,0.0,669.2913385826772,0.0,39.37007874015748,0.0
12831.0,6.2648000000000006e-06,0.0,669.2913385826772,-39.37007874015748,0.0,39.37007874015748
12832.0,6.265600000000001e-06,39.37007874015748,629.9212598425197,-39.37007874015748,-39.37007874015748,39.37007874015748
12833.0,6.266400000000001e-06,78.74015748031496,629.9212598425197,0.0,-39.37007874015748,78.74015748031496
12834.0,6.267200000000001e-06,78.74015748031496,708.6614173228346,0.0,-78.74015748031496,39.37007874015748
12835.0,6.268000000000001e-06,0.0,669.2913385826772,-39.37007874015748,-78.74015748031496,78.74015748031496
12836.0,6.268800000000001e-06,78.74015748031496,629.9212598425197,-39.37007874015748,-78.74015748031496,39.37007874015748
12837.0,6.269600000000001e-06,78.74015748031496,590.5511811023622,-39.37007874015748,-118.11023622047244,78.74015748031496
12838.0,6.270400000000001e-06,118.11023622047244,590.5511811023622,-39.37007874015748,-118.11023622047244,78.74015748031496
12839.0,6.271200000000001e-06,157.48031496062993,669.2913385826772,0.0,-118.11023622047244,118.11023622047244
12840.0,6.272000000000001e-06,157.48031496062993,708.6614173228346,-39.37007874015748,-157.48031496062993,118.11023622047244
12841.0,6.272800000000001e-06,157.48031496062993,708.6614173228346,0.0,-157.48031496062993,118.11023622047244
12842.0,6.273600000000001e-06,157.48031496062993,669.2913385826772,-39.37007874015748,-157.48031496062993,157.48031496062993
12843.0,6.274400000000001e-06,157.48031496062993,669.2913385826772,0.0,-236.2204724409449,236.2204724409449
12844.0,6.275200000000001e-06,157.48031496062993,669.2913385826772,0.0,-236.2204724409449,196.8503937007874
12845.0,6.276e-06,236.2204724409449,669.2913385826772,-39.37007874015748,-275.59055118110234,157.48031496062993
12846.0,6.2768e-06,196.8503937007874,708.6614173228346,0.0,-275.59055118110234,196.8503937007874
12847.0,6.2776e-06,236.2204724409449,669.2913385826772,-39.37007874015748,-275.59055118110234,196.8503937007874
12848.0,6.2784e-06,196.8503937007874,708.6614173228346,0.0,-314.96062992125985,275.59055118110234
12849.0,6.2792e-06,236.2204724409449,708.6614173228346,-39.37007874015748,-314.96062992125985,275.59055118110234
12850.0,6.28e-06,236.2204724409449,669.2913385826772,-39.37007874015748,-354.3307086614173,275.59055118110234
12851.0,6.2808e-06,236.2204724409449,669.2913385826772,-39.37007874015748,-314.96062992125985,275.59055118110234
12852.0,6.2816e-06,236.2204724409449,708.6614173228346,0.0,-314.96062992125985,196.8503937007874
12853.0,6.2824e-06,275.59055118110234,669.2913385826772,-39.37007874015748,-314.96062992125985,275.59055118110234
12854.0,6.2832e-06,275.59055118110234,629.9212598425197,-39.37007874015748,-354.3307086614173,236.2204724409449
12855.0,6.284e-06,314.96062992125985,629.9212598425197,0.0,-354.3307086614173,314.96062992125985
12856.0,6.2848e-06,314.96062992125985,669.2913385826772,-39.37007874015748,-393.7007874015748,275.59055118110234
12857.0,6.2856000000000004e-06,314.96062992125985,669.2913385826772,-39.37007874015748,-472.4409448818898,314.96062992125985
12858.0,6.2864000000000005e-06,354.3307086614173,669.2913385826772,0.0,-393.7007874015748,275.59055118110234
12859.0,6.2872000000000006e-06,314.96062992125985,708.6614173228346,0.0,-354.3307086614173,354.3307086614173
12860.0,6.288000000000001e-06,314.96062992125985,708.6614173228346,0.0,-393.7007874015748,354.3307086614173
12861.0,6.288800000000001e-06,314.96062992125985,748.0314960629921,0.0,-393.7007874015748,275.59055118110234
12862.0,6.289600000000001e-06,354.3307086614173,708.6614173228346,0.0,-354.3307086614173,393.7007874015748
12863.0,6.290400000000001e-06,314.96062992125985,748.0314960629921,-39.37007874015748,-393.7007874015748,393.7007874015748
12864.0,6.291200000000001e-06,354.3307086614173,708.6614173228346,0.0,-433.07086614173227,275.59055118110234
12865.0,6.292000000000001e-06,354.3307086614173,708.6614173228346,-39.37007874015748,-433.07086614173227,354.3307086614173
12866.0,6.292800000000001e-06,314.96062992125985,708.6614173228346,0.0,-472.4409448818898,393.7007874015748
12867.0,6.293600000000001e-06,354.3307086614173,669.2913385826772,0.0,-472.4409448818898,393.7007874015748
12868.0,6.294400000000001e-06,354.3307086614173,708.6614173228346,0.0,-472.4409448818898,354.3307086614173
12869.0,6.295200000000001e-06,354.3307086614173,708.6614173228346,-39.37007874015748,-433.07086614173227,393.7007874015748
12870.0,6.296000000000001e-06,354.3307086614173,708.6614173228346,0.0,-472.4409448818898,393.7007874015748
12871.0,6.296800000000001e-06,354.3307086614173,708.6614173228346,0.0,-472.4409448818898,393.7007874015748
12872.0,6.297600000000001e-06,354.3307086614173,669.2913385826772,0.0,-511.81102362204723,393.7007874015748
12873.0,6.298400000000001e-06,354.3307086614173,708.6614173228346,0.0,-472.4409448818898,393.7007874015748
12874.0,6.2992e-06,354.3307086614173,748.0314960629921,39.37007874015748,-511.81102362204723,393.7007874015748
12875.0,6.3e-06,354.3307086614173,708.6614173228346,0.0,-511.81102362204723,354.3307086614173
12876.0,6.3008e-06,314.96062992125985,669.2913385826772,-39.37007874015748,-472.4409448818898,393.7007874015748
12877.0,6.3016e-06,354.3307086614173,708.6614173228346,-39.37007874015748,-472.4409448818898,314.96062992125985
12878.0,6.3024e-06,314.96062992125985,708.6614173228346,0.0,-511.81102362204723,314.96062992125985
12879.0,6.3032e-06,354.3307086614173,708.6614173228346,0.0,-472.4409448818898,354.3307086614173
12880.0,6.304e-06,354.3307086614173,708.6614173228346,-39.37007874015748,-472.4409448818898,393.7007874015748
12881.0,6.3048e-06,314.96062992125985,708.6614173228346,0.0,-472.4409448818898,393.7007874015748
12882.0,6.3056e-06,354.3307086614173,708.6614173228346,-39.37007874015748,-511.81102362204723,275.59055118110234
12883.0,6.3064e-06,275.59055118110234,748.0314960629921,-39.37007874015748,-433.07086614173227,314.96062992125985
12884.0,6.3072e-06,314.96062992125985,708.6614173228346,0.0,-472.4409448818898,354.3307086614173
12885.0,6.308e-06,314.96062992125985,708.6614173228346,0.0,-433.07086614173227,354.3307086614173
12886.0,6.3088000000000005e-06,314.96062992125985,669.2913385826772,-39.37007874015748,-433.07086614173227,354.3307086614173
12887.0,6.3096000000000005e-06,275.59055118110234,669.2913385826772,-39.37007874015748,-433.07086614173227,314.96062992125985
12888.0,6.310400000000001e-06,275.59055118110234,669.2913385826772,-39.37007874015748,-433.07086614173227,275.59055118110234
12889.0,6.311200000000001e-06,275.59055118110234,669.2913385826772,0.0,-393.7007874015748,275.59055118110234
12890.0,6.312000000000001e-06,275.59055118110234,708.6614173228346,0.0,-433.07086614173227,314.96062992125985
12891.0,6.312800000000001e-06,236.2204724409449,669.2913385826772,-39.37007874015748,-354.3307086614173,314.96062992125985
12892.0,6.313600000000001e-06,236.2204724409449,708.6614173228346,0.0,-354.3307086614173,314.96062992125985
12893.0,6.314400000000001e-06,275.59055118110234,669.2913385826772,-78.74015748031496,-354.3307086614173,236.2204724409449
12894.0,6.315200000000001e-06,275.59055118110234,669.2913385826772,-39.37007874015748,-393.7007874015748,275.59055118110234
12895.0,6.316000000000001e-06,236.2204724409449,669.2913385826772,-39.37007874015748,-354.3307086614173,236.2204724409449
12896.0,6.316800000000001e-06,196.8503937007874,669.2913385826772,0.0,-314.96062992125985,236.2204724409449
12897.0,6.317600000000001e-06,196.8503937007874,629.9212598425197,-78.74015748031496,-354.3307086614173,275.59055118110234
12898.0,6.318400000000001e-06,236.2204724409449,669.2913385826772,0.0,-354.3307086614173,196.8503937007874
12899.0,6.319200000000001e-06,196.8503937007874,669.2913385826772,-39.37007874015748,-354.3307086614173,157.48031496062993
12900.0,6.320000000000001e-06,157.48031496062993,708.6614173228346,0.0,-314.96062992125985,275.59055118110234
12901.0,6.320800000000001e-06,157.48031496062993,708.6614173228346,0.0,-275.59055118110234,196.8503937007874
12902.0,6.3216e-06,157.48031496062993,708.6614173228346,-39.37007874015748,-275.59055118110234,157.48031496062993
12903.0,6.3224e-06,118.11023622047244,708.6614173228346,-39.37007874015748,-275.59055118110234,196.8503937007874
12904.0,6.3232e-06,157.48031496062993,669.2913385826772,-39.37007874015748,-236.2204724409449,157.48031496062993
12905.0,6.324e-06,118.11023622047244,629.9212598425197,-39.37007874015748,-236.2204724409449,157.48031496062993
12906.0,6.3248e-06,157.48031496062993,629.9212598425197,-39.37007874015748,-236.2204724409449,157.48031496062993
12907.0,6.3256e-06,78.74015748031496,708.6614173228346,0.0,-236.2204724409449,118.11023622047244
12908.0,6.3264e-06,118.11023622047244,708.6614173228346,0.0,-196.8503937007874,118.11023622047244
12909.0,6.3272e-06,78.74015748031496,708.6614173228346,-39.37007874015748,-196.8503937007874,118.11023622047244
12910.0,6.328e-06,39.37007874015748,669.2913385826772,0.0,-157.48031496062993,118.11023622047244
12911.0,6.3288e-06,39.37007874015748,748.0314960629921,0.0,-157.48031496062993,78.74015748031496
12912.0,6.3296e-06,39.37007874015748,708.6614173228346,-39.37007874015748,-118.11023622047244,78.74015748031496
12913.0,6.3304e-06,39.37007874015748,669.2913385826772,-39.37007874015748,-118.11023622047244,0.0
12914.0,6.3312000000000005e-06,0.0,669.2913385826772,0.0,-118.11023622047244,0.0
12915.0,6.3320000000000005e-06,-39.37007874015748,669.2913385826772,0.0,-78.74015748031496,0.0
12916.0,6.332800000000001e-06,-39.37007874015748,708.6614173228346,-39.37007874015748,-78.74015748031496,39.37007874015748
12917.0,6.333600000000001e-06,-39.37007874015748,708.6614173228346,-39.37007874015748,-39.37007874015748,-39.37007874015748
12918.0,6.334400000000001e-06,-39.37007874015748,708.6614173228346,0.0,-39.37007874015748,0.0
12919.0,6.335200000000001e-06,-78.74015748031496,669.2913385826772,-39.37007874015748,-39.37007874015748,-39.37007874015748
12920.0,6.336000000000001e-06,-78.74015748031496,748.0314960629921,-39.37007874015748,39.37007874015748,-78.74015748031496
12921.0,6.336800000000001e-06,-78.74015748031496,708.6614173228346,-39.37007874015748,39.37007874015748,-118.11023622047244
12922.0,6.337600000000001e-06,-118.11023622047244,708.6614173228346,0.0,39.37007874015748,-39.37007874015748
12923.0,6.338400000000001e-06,-78.74015748031496,629.9212598425197,-39.37007874015748,78.74015748031496,-118.11023622047244
12924.0,6.339200000000001e-06,-118.11023622047244,669.2913385826772,-39.37007874015748,78.74015748031496,-157.48031496062993
12925.0,6.340000000000001e-06,-157.48031496062993,708.6614173228346,0.0,118.11023622047244,-157.48031496062993
12926.0,6.340800000000001e-06,-157.48031496062993,708.6614173228346,-39.37007874015748,118.11023622047244,-157.48031496062993
12927.0,6.341600000000001e-06,-157.48031496062993,708.6614173228346,0.0,78.74015748031496,-118.11023622047244
12928.0,6.342400000000001e-06,-196.8503937007874,708.6614173228346,-39.37007874015748,157.48031496062993,-196.8503937007874
12929.0,6.343200000000001e-06,-196.8503937007874,669.2913385826772,0.0,157.48031496062993,-236.2204724409449
12930.0,6.344e-06,-157.48031496062993,708.6614173228346,0.0,157.48031496062993,-157.48031496062993
12931.0,6.3448e-06,-196.8503937007874,708.6614173228346,0.0,196.8503937007874,-236.2204724409449
12932.0,6.3456e-06,-196.8503937007874,708.6614173228346,0.0,157.48031496062993,-314.96062992125985
12933.0,6.3464e-06,-196.8503937007874,669.2913385826772,-39.37007874015748,196.8503937007874,-196.8503937007874
12934.0,6.3472e-06,-236.2204724409449,669.2913385826772,0.0,236.2204724409449,-236.2204724409449
12935.0,6.348e-06,-236.2204724409449,708.6614173228346,-39.37007874015748,236.2204724409449,-275.59055118110234
12936.0,6.3488e-06,-236.2204724409449,708.6614173228346,-39.37007874015748,236.2204724409449,-275.59055118110234
12937.0,6.3496e-06,-236.2204724409449,669.2913385826772,0.0,236.2204724409449,-236.2204724409449
12938.0,6.3504e-06,-275.59055118110234,708.6614173228346,-39.37007874015748,275.59055118110234,-275.59055118110234
12939.0,6.3512e-06,-314.96062992125985,708.6614173228346,0.0,275.59055118110234,-314.96062992125985
12940.0,6.352e-06,-275.59055118110234,708.6614173228346,0.0,275.59055118110234,-314.96062992125985
12941.0,6.3528e-06,-314.96062992125985,708.6614173228346,-39.37007874015748,314.96062992125985,-314.96062992125985
12942.0,6.3536000000000005e-06,-314.96062992125985,708.6614173228346,-39.37007874015748,314.96062992125985,-275.59055118110234
12943.0,6.3544000000000005e-06,-314.96062992125985,669.2913385826772,0.0,314.96062992125985,-314.96062992125985
12944.0,6.355200000000001e-06,-275.59055118110234,669.2913385826772,-39.37007874015748,354.3307086614173,-393.7007874015748
12945.0,6.356000000000001e-06,-314.96062992125985,708.6614173228346,0.0,354.3307086614173,-314.96062992125985
